,five_prime_transcript,peak,five_prime_start,peak_start (used to compare),peak_end,nearest_three_prime_end,three_prime_transcript
1760,ZK899.8i.3,ham-1,9496541.0,9465560,9466038,9464741.0,ZK899.6.1
1761,ZK899.8i.2,ham-1,9487376.0,9465415,9466126,9464741.0,ZK899.6.1
1762,ZK899.8h.1,ham-1,9495032.0,9465560,9466038,9464741.0,ZK899.6.1
1763,ZK899.8e.1,ham-1,9487380.0,9465415,9466135,9464741.0,ZK899.6.1
1764,ZK899.8i.3,ham-1,9490626.0,9465415,9466126,9464741.0,ZK899.6.1
1765,ZK899.8i.4,ham-1,9496540.0,9467547,9467964,9464741.0,ZK899.6.1
1766,ZK899.8i.2,ham-1,9496541.0,9467547,9467964,9464741.0,ZK899.6.1
1767,C23F12.1g.2,ham-1,9416924.0,9403455,9404276,9395281.0,C23F12.9.2
1768,ZK899.8i.4,ham-1,9497668.0,9467547,9467974,9464741.0,ZK899.6.1
1769,C23F12.1g.6,ham-1,9416924.0,9409012,9409464,9395281.0,C23F12.9.2
1770,ZK899.8h.1,ham-1,9495032.0,9465415,9466126,9464741.0,ZK899.6.1
1771,ZK899.8i.3,ham-1,9490626.0,9465415,9466135,9464741.0,ZK899.6.1
1772,ZK899.8i.3,ham-1,9496541.0,9465415,9466126,9464741.0,ZK899.6.1
1773,ZK899.8i.4,ham-1,9496540.0,9465560,9466038,9464741.0,ZK899.6.1
1774,ZK899.8i.2,ham-1,9487376.0,9465415,9466135,9464741.0,ZK899.6.1
1775,ZK899.8i.2,ham-1,9496541.0,9465560,9466038,9464741.0,ZK899.6.1
1776,ZK899.8h.1,ham-1,9495032.0,9465415,9466135,9464741.0,ZK899.6.1
1777,ZK899.8i.3,ham-1,9497668.0,9467547,9467974,9464741.0,ZK899.6.1
1778,C23F12.1g.6,ham-1,9416924.0,9403514,9404192,9395281.0,C23F12.9.2
1779,ZK899.8i.2,ham-1,9497668.0,9467547,9467974,9464741.0,ZK899.6.1
1780,ZK899.8i.4,ham-1,9497668.0,9467547,9467964,9464741.0,ZK899.6.1
1781,ZK899.8i.2,ham-1,9496541.0,9465415,9466126,9464741.0,ZK899.6.1
1782,ZK899.8i.3,ham-1,9497668.0,9467547,9467964,9464741.0,ZK899.6.1
1783,ZK899.8i.4,ham-1,9496540.0,9465415,9466126,9464741.0,ZK899.6.1
1784,ZK899.8i.2,ham-1,9498111.0,9467547,9467974,9464741.0,ZK899.6.1
1785,ZK899.8i.3,ham-1,9496541.0,9465415,9466135,9464741.0,ZK899.6.1
1786,ZK899.8i.3,ham-1,9497668.0,9465560,9466038,9464741.0,ZK899.6.1
1787,C23F12.1g.6,ham-1,9416924.0,9403457,9404346,9395281.0,C23F12.9.2
1788,ZK899.8i.2,ham-1,9498111.0,9467547,9467964,9464741.0,ZK899.6.1
1789,ZK899.8i.4,ham-1,9498111.0,9467547,9467974,9464741.0,ZK899.6.1
1790,ZK899.8i.2,ham-1,9497668.0,9467547,9467964,9464741.0,ZK899.6.1
1791,ZK899.8i.3,ham-1,9498111.0,9467547,9467974,9464741.0,ZK899.6.1
1792,C23F12.1g.6,ham-1,9416924.0,9403455,9404276,9395281.0,C23F12.9.2
1793,ZK899.8i.4,ham-1,9497668.0,9465560,9466038,9464741.0,ZK899.6.1
1794,ZK899.8i.2,ham-1,9496541.0,9465415,9466135,9464741.0,ZK899.6.1
1795,ZK899.8i.2,ham-1,9498111.0,9465560,9466038,9464741.0,ZK899.6.1
1796,ZK899.8i.4,ham-1,9498111.0,9467547,9467964,9464741.0,ZK899.6.1
1797,ZK899.8i.3,ham-1,9497668.0,9465415,9466126,9464741.0,ZK899.6.1
1798,ZK899.8i.2,ham-1,9497668.0,9465560,9466038,9464741.0,ZK899.6.1
1799,ZK899.8i.4,ham-1,9496540.0,9465415,9466135,9464741.0,ZK899.6.1
1800,ZK899.8i.2,ham-1,9498111.0,9465415,9466126,9464741.0,ZK899.6.1
1801,ZK899.8i.5,ham-1,9502081.0,9467547,9467974,9464741.0,ZK899.6.1
1802,ZK899.8i.3,ham-1,9498111.0,9467547,9467964,9464741.0,ZK899.6.1
1803,ZK899.8f.1,ham-1,9500819.0,9467547,9467974,9464741.0,ZK899.6.1
1804,ZK899.8i.2,ham-1,9498111.0,9465415,9466135,9464741.0,ZK899.6.1
1805,ZK899.8i.4,ham-1,9502841.0,9467547,9467974,9464741.0,ZK899.6.1
1806,ZK899.8i.4,ham-1,9498111.0,9465560,9466038,9464741.0,ZK899.6.1
1807,ZK899.8i.3,ham-1,9497668.0,9465415,9466135,9464741.0,ZK899.6.1
1808,ZK899.8i.5,ham-1,9502081.0,9467547,9467964,9464741.0,ZK899.6.1
1809,ZK899.8i.4,ham-1,9497668.0,9465415,9466126,9464741.0,ZK899.6.1
1810,ZK899.8f.1,ham-1,9500819.0,9467547,9467964,9464741.0,ZK899.6.1
1811,ZK899.8i.4,ham-1,9502841.0,9467547,9467964,9464741.0,ZK899.6.1
1812,ZK899.8i.4,ham-1,9498111.0,9465415,9466126,9464741.0,ZK899.6.1
1813,ZK899.8i.2,ham-1,9497668.0,9465415,9466126,9464741.0,ZK899.6.1
1814,ZK899.8i.3,ham-1,9498111.0,9465560,9466038,9464741.0,ZK899.6.1
1815,ZK899.8f.1,ham-1,9500819.0,9465560,9466038,9464741.0,ZK899.6.1
1816,ZK899.8i.4,ham-1,9502841.0,9465560,9466038,9464741.0,ZK899.6.1
1817,ZK899.8i.3,ham-1,9502841.0,9467547,9467974,9464741.0,ZK899.6.1
1818,ZK899.8i.5,ham-1,9502081.0,9465560,9466038,9464741.0,ZK899.6.1
1819,ZK899.8i.4,ham-1,9498111.0,9465415,9466135,9464741.0,ZK899.6.1
1820,ZK899.8i.3,ham-1,9498111.0,9465415,9466126,9464741.0,ZK899.6.1
1821,ZK899.8i.3,ham-1,9502841.0,9467547,9467964,9464741.0,ZK899.6.1
1822,ZK899.8i.2,ham-1,9497668.0,9465415,9466135,9464741.0,ZK899.6.1
1823,ZK899.8i.2,ham-1,9502841.0,9467547,9467974,9464741.0,ZK899.6.1
1824,ZK899.8f.1,ham-1,9500819.0,9465415,9466126,9464741.0,ZK899.6.1
1825,ZK899.8i.4,ham-1,9497668.0,9465415,9466135,9464741.0,ZK899.6.1
1826,ZK899.8i.5,ham-1,9502081.0,9465415,9466126,9464741.0,ZK899.6.1
1827,ZK899.8i.4,ham-1,9502841.0,9465415,9466126,9464741.0,ZK899.6.1
1828,ZK899.8i.3,ham-1,9502841.0,9465560,9466038,9464741.0,ZK899.6.1
1829,ZK899.8i.5,ham-1,9502841.0,9467547,9467974,9464741.0,ZK899.6.1
1830,ZK899.8i.3,ham-1,9498111.0,9465415,9466135,9464741.0,ZK899.6.1
1831,ZK899.8f.1,ham-1,9500819.0,9465415,9466135,9464741.0,ZK899.6.1
1832,ZK899.8i.2,ham-1,9502841.0,9467547,9467964,9464741.0,ZK899.6.1
1833,ZK899.8i.5,ham-1,9502081.0,9465415,9466135,9464741.0,ZK899.6.1
1834,ZK899.8i.4,ham-1,9502841.0,9465415,9466135,9464741.0,ZK899.6.1
1835,ZK899.8i.3,ham-1,9502841.0,9465415,9466126,9464741.0,ZK899.6.1
1836,ZK899.8i.4,ham-1,9503911.0,9467547,9467974,9464741.0,ZK899.6.1
1837,ZK899.8i.5,ham-1,9502841.0,9467547,9467964,9464741.0,ZK899.6.1
1838,ZK899.8i.2,ham-1,9502841.0,9465560,9466038,9464741.0,ZK899.6.1
1839,ZK899.8i.3,ham-1,9502841.0,9465415,9466135,9464741.0,ZK899.6.1
1840,ZK899.8i.3,ham-1,9503911.0,9467547,9467974,9464741.0,ZK899.6.1
1841,ZK899.8i.4,ham-1,9503911.0,9467547,9467964,9464741.0,ZK899.6.1
1842,ZK899.8i.2,ham-1,9503911.0,9467547,9467974,9464741.0,ZK899.6.1
1843,ZK899.8i.5,ham-1,9502841.0,9465560,9466038,9464741.0,ZK899.6.1
1844,ZK899.8i.4,ham-1,9503911.0,9465560,9466038,9464741.0,ZK899.6.1
1845,ZK899.8i.2,ham-1,9503911.0,9467547,9467964,9464741.0,ZK899.6.1
1846,ZK899.8i.1,ham-1,9510525.0,9505012,9505156,9464741.0,ZK899.6.1
1847,ZK899.8i.2,ham-1,9502841.0,9465415,9466126,9464741.0,ZK899.6.1
1848,ZK899.8i.3,ham-1,9503911.0,9467547,9467964,9464741.0,ZK899.6.1
1849,ZK899.8i.2,ham-1,9503911.0,9465560,9466038,9464741.0,ZK899.6.1
1850,ZK899.8i.5,ham-1,9502841.0,9465415,9466126,9464741.0,ZK899.6.1
1851,ZK899.8i.2,ham-1,9510525.0,9505012,9505156,9464741.0,ZK899.6.1
1852,ZK899.8i.4,ham-1,9503911.0,9465415,9466126,9464741.0,ZK899.6.1
1853,ZK899.8i.4,ham-1,9510525.0,9505012,9505156,9464741.0,ZK899.6.1
1854,ZK899.8i.1,ham-1,9510525.0,9467547,9467974,9464741.0,ZK899.6.1
1855,ZK899.8i.2,ham-1,9502841.0,9465415,9466135,9464741.0,ZK899.6.1
1856,ZK899.8i.3,ham-1,9510525.0,9505012,9505156,9464741.0,ZK899.6.1
1857,ZK899.8i.2,ham-1,9510525.0,9467547,9467974,9464741.0,ZK899.6.1
1858,ZK899.8i.5,ham-1,9502841.0,9465415,9466135,9464741.0,ZK899.6.1
1859,ZK899.8i.2,ham-1,9503911.0,9465415,9466126,9464741.0,ZK899.6.1
1860,ZK899.8i.4,ham-1,9503911.0,9465415,9466135,9464741.0,ZK899.6.1
1861,ZK899.8i.4,ham-1,9510525.0,9467547,9467974,9464741.0,ZK899.6.1
1862,ZK899.8i.2,ham-1,9503911.0,9465415,9466135,9464741.0,ZK899.6.1
1863,ZK899.8i.1,ham-1,9510525.0,9467547,9467964,9464741.0,ZK899.6.1
1864,ZK899.8i.3,ham-1,9510525.0,9467547,9467974,9464741.0,ZK899.6.1
1865,ZK899.8i.3,ham-1,9503911.0,9465560,9466038,9464741.0,ZK899.6.1
1866,ZK899.8i.5,ham-1,9503911.0,9467547,9467974,9464741.0,ZK899.6.1
1867,ZK899.8i.4,ham-1,9510525.0,9467547,9467964,9464741.0,ZK899.6.1
1868,ZK899.8i.3,ham-1,9503911.0,9465415,9466126,9464741.0,ZK899.6.1
1869,ZK899.8i.3,ham-1,9510525.0,9467547,9467964,9464741.0,ZK899.6.1
1870,ZK899.8i.4,ham-1,9510525.0,9465560,9466038,9464741.0,ZK899.6.1
1871,ZK899.8i.2,ham-1,9510525.0,9467547,9467964,9464741.0,ZK899.6.1
1872,ZK899.8i.3,ham-1,9503911.0,9465415,9466135,9464741.0,ZK899.6.1
1873,ZK899.8i.1,ham-1,9510525.0,9465560,9466038,9464741.0,ZK899.6.1
1874,ZK899.8i.3,ham-1,9510525.0,9465560,9466038,9464741.0,ZK899.6.1
1875,ZK899.8i.4,ham-1,9510525.0,9465415,9466126,9464741.0,ZK899.6.1
1876,ZK899.8i.5,ham-1,9503911.0,9467547,9467964,9464741.0,ZK899.6.1
1877,ZK899.8i.1,ham-1,9510525.0,9465415,9466126,9464741.0,ZK899.6.1
1878,ZK899.8j.1,ham-1,9512811.0,9505012,9505156,9464741.0,ZK899.6.1
1879,ZK899.8i.3,ham-1,9510525.0,9465415,9466126,9464741.0,ZK899.6.1
1880,ZK899.8i.2,ham-1,9510525.0,9465560,9466038,9464741.0,ZK899.6.1
1881,ZK899.8i.4,ham-1,9510525.0,9465415,9466135,9464741.0,ZK899.6.1
1882,ZK899.8i.1,ham-1,9510525.0,9465415,9466135,9464741.0,ZK899.6.1
1883,ZK899.8j.1,ham-1,9512811.0,9467547,9467974,9464741.0,ZK899.6.1
1884,ZK899.8i.3,ham-1,9510525.0,9465415,9466135,9464741.0,ZK899.6.1
1885,ZK899.8i.5,ham-1,9503911.0,9465560,9466038,9464741.0,ZK899.6.1
1886,C07B5.5.1,ham-1,9539905.0,9537532,9538001,9536631.0,C07B5.4a.1
1887,ZK899.8i.5,ham-1,9510525.0,9505012,9505156,9464741.0,ZK899.6.1
1888,F49E2.5m.2,ham-1,9552834.0,9550932,9552774,9542329.0,C07B5.5.1
1889,F49E2.5b.1,ham-1,9552835.0,9550932,9552774,9542329.0,C07B5.5.1
1890,F49E2.5w.1,ham-1,9552835.0,9550932,9552774,9542329.0,C07B5.5.1
1891,C07B5.5.1,ham-1,9539905.0,9537494,9538038,9536631.0,C07B5.4a.1
1892,ZK899.8j.1,ham-1,9512811.0,9467547,9467964,9464741.0,ZK899.6.1
1893,ZK899.8i.5,ham-1,9510525.0,9467547,9467974,9464741.0,ZK899.6.1
1894,ZK899.8i.5,ham-1,9503911.0,9465415,9466126,9464741.0,ZK899.6.1
1895,F49E2.5i.2,ham-1,9552837.0,9550932,9552774,9542329.0,C07B5.5.1
1896,F49E2.5b.1,ham-1,9552835.0,9550808,9551572,9542329.0,C07B5.5.1
1897,F49E2.5w.1,ham-1,9552835.0,9550808,9551572,9542329.0,C07B5.5.1
1898,ZK899.8i.2,ham-1,9510525.0,9465415,9466126,9464741.0,ZK899.6.1
1899,F49E2.5m.2,ham-1,9552834.0,9550808,9551572,9542329.0,C07B5.5.1
1900,F49E2.5l.2,ham-1,9552835.0,9550932,9552774,9542329.0,C07B5.5.1
1901,ZK899.8j.1,ham-1,9512811.0,9465560,9466038,9464741.0,ZK899.6.1
1902,ZK899.8i.5,ham-1,9510525.0,9467547,9467964,9464741.0,ZK899.6.1
1903,ZK899.8i.5,ham-1,9503911.0,9465415,9466135,9464741.0,ZK899.6.1
1904,ZK899.8j.1,ham-1,9512811.0,9465415,9466126,9464741.0,ZK899.6.1
1905,F49E2.5i.2,ham-1,9552837.0,9550808,9551572,9542329.0,C07B5.5.1
1906,F49E2.5b.1,ham-1,9552835.0,9548817,9549397,9542329.0,C07B5.5.1
1907,ZK899.8i.5,ham-1,9510525.0,9465560,9466038,9464741.0,ZK899.6.1
1908,F49E2.5w.1,ham-1,9552835.0,9548817,9549397,9542329.0,C07B5.5.1
1909,F49E2.5n.2,ham-1,9552839.0,9550932,9552774,9542329.0,C07B5.5.1
1910,ZK899.8j.1,ham-1,9512811.0,9465415,9466135,9464741.0,ZK899.6.1
1911,F49E2.5m.2,ham-1,9552834.0,9548817,9549397,9542329.0,C07B5.5.1
1912,F49E2.5i.2,ham-1,9552837.0,9548817,9549397,9542329.0,C07B5.5.1
1913,ZK899.8i.5,ham-1,9510525.0,9465415,9466126,9464741.0,ZK899.6.1
1914,F49E2.5n.2,ham-1,9552839.0,9550808,9551572,9542329.0,C07B5.5.1
1915,F49E2.5w.1,ham-1,9552835.0,9548635,9550554,9542329.0,C07B5.5.1
1916,F49E2.5l.2,ham-1,9552835.0,9550808,9551572,9542329.0,C07B5.5.1
1917,F49E2.5i.2,ham-1,9552837.0,9548635,9550554,9542329.0,C07B5.5.1
1918,ZK899.8i.5,ham-1,9510525.0,9465415,9466135,9464741.0,ZK899.6.1
1919,F49E2.5w.1,ham-1,9552835.0,9548029,9553513,9542329.0,C07B5.5.1
1920,ZK899.8i.2,ham-1,9510525.0,9465415,9466135,9464741.0,ZK899.6.1
1921,F49E2.5b.1,ham-1,9552835.0,9548635,9550554,9542329.0,C07B5.5.1
1922,F49E2.5m.2,ham-1,9552834.0,9548635,9550554,9542329.0,C07B5.5.1
1923,F49E2.5n.2,ham-1,9552839.0,9548817,9549397,9542329.0,C07B5.5.1
1924,F49E2.5m.1,ham-1,9552841.0,9550932,9552774,9542329.0,C07B5.5.1
1925,F49E2.5l.2,ham-1,9552835.0,9548817,9549397,9542329.0,C07B5.5.1
1926,F49E2.5i.2,ham-1,9552837.0,9548029,9553513,9542329.0,C07B5.5.1
1927,F49E2.5b.1,ham-1,9552835.0,9548029,9553513,9542329.0,C07B5.5.1
1928,F49E2.5w.1,ham-1,9552835.0,9544271,9544936,9542329.0,C07B5.5.1
1929,F49E2.5j.2,ham-1,9552839.0,9550932,9552774,9542329.0,C07B5.5.1
1930,F49E2.5m.2,ham-1,9552834.0,9548029,9553513,9542329.0,C07B5.5.1
1931,F49E2.5i.2,ham-1,9552837.0,9544271,9544936,9542329.0,C07B5.5.1
1932,F49E2.5n.1,ham-1,9552841.0,9550932,9552774,9542329.0,C07B5.5.1
1933,F49E2.5m.1,ham-1,9552841.0,9550808,9551572,9542329.0,C07B5.5.1
1934,F49E2.5n.2,ham-1,9552839.0,9548635,9550554,9542329.0,C07B5.5.1
1935,F49E2.5m.2,ham-1,9552834.0,9544271,9544936,9542329.0,C07B5.5.1
1936,F49E2.5a.1,ham-1,9552841.0,9550932,9552774,9542329.0,C07B5.5.1
1937,F49E2.5b.1,ham-1,9552835.0,9544271,9544936,9542329.0,C07B5.5.1
1938,F49E2.5m.1,ham-1,9552841.0,9548817,9549397,9542329.0,C07B5.5.1
1939,F49E2.5n.1,ham-1,9552841.0,9550808,9551572,9542329.0,C07B5.5.1
1940,F49E2.5l.2,ham-1,9552835.0,9548635,9550554,9542329.0,C07B5.5.1
1941,F49E2.5j.2,ham-1,9552839.0,9550808,9551572,9542329.0,C07B5.5.1
1942,F49E2.5m.1,ham-1,9552841.0,9548635,9550554,9542329.0,C07B5.5.1
1943,F49E2.5l.2,ham-1,9552835.0,9548029,9553513,9542329.0,C07B5.5.1
1944,F49E2.5l.1,ham-1,9552841.0,9550932,9552774,9542329.0,C07B5.5.1
1945,F49E2.5a.2,ham-1,9552841.0,9550932,9552774,9542329.0,C07B5.5.1
1946,F49E2.5a.1,ham-1,9552841.0,9550808,9551572,9542329.0,C07B5.5.1
1947,F49E2.5j.2,ham-1,9552839.0,9548817,9549397,9542329.0,C07B5.5.1
1948,F49E2.5l.1,ham-1,9552841.0,9550808,9551572,9542329.0,C07B5.5.1
1949,F49E2.5n.1,ham-1,9552841.0,9548817,9549397,9542329.0,C07B5.5.1
1950,F49E2.5m.1,ham-1,9552841.0,9548029,9553513,9542329.0,C07B5.5.1
1951,F49E2.5a.1,ham-1,9552841.0,9548817,9549397,9542329.0,C07B5.5.1
1952,F49E2.5l.2,ham-1,9552835.0,9544271,9544936,9542329.0,C07B5.5.1
1953,F49E2.5a.2,ham-1,9552841.0,9550808,9551572,9542329.0,C07B5.5.1
1954,F49E2.5i.1,ham-1,9552841.0,9550932,9552774,9542329.0,C07B5.5.1
1955,F49E2.5n.1,ham-1,9552841.0,9548635,9550554,9542329.0,C07B5.5.1
1956,F49E2.5a.1,ham-1,9552841.0,9548635,9550554,9542329.0,C07B5.5.1
1957,F49E2.5j.2,ham-1,9552839.0,9548635,9550554,9542329.0,C07B5.5.1
1958,F49E2.5n.2,ham-1,9552839.0,9548029,9553513,9542329.0,C07B5.5.1
1959,F49E2.5l.1,ham-1,9552841.0,9548817,9549397,9542329.0,C07B5.5.1
1960,F49E2.5j.1,ham-1,9552841.0,9550932,9552774,9542329.0,C07B5.5.1
1961,F49E2.5j.2,ham-1,9552839.0,9548029,9553513,9542329.0,C07B5.5.1
1962,F49E2.5m.1,ham-1,9552841.0,9544271,9544936,9542329.0,C07B5.5.1
1963,F49E2.5a.2,ham-1,9552841.0,9548817,9549397,9542329.0,C07B5.5.1
1964,F49E2.5i.1,ham-1,9552841.0,9550808,9551572,9542329.0,C07B5.5.1
1965,F49E2.5n.2,ham-1,9552839.0,9544271,9544936,9542329.0,C07B5.5.1
1966,F49E2.5j.1,ham-1,9552841.0,9550808,9551572,9542329.0,C07B5.5.1
1967,F49E2.5n.1,ham-1,9552841.0,9548029,9553513,9542329.0,C07B5.5.1
1968,F49E2.5a.1,ham-1,9552841.0,9548029,9553513,9542329.0,C07B5.5.1
1969,F49E2.5l.1,ham-1,9552841.0,9548635,9550554,9542329.0,C07B5.5.1
1970,F49E2.5i.1,ham-1,9552841.0,9548817,9549397,9542329.0,C07B5.5.1
1971,F49E2.5a.2,ham-1,9552841.0,9548635,9550554,9542329.0,C07B5.5.1
1972,F49E2.5j.1,ham-1,9552841.0,9548817,9549397,9542329.0,C07B5.5.1
1973,F49E2.5j.2,ham-1,9552839.0,9544271,9544936,9542329.0,C07B5.5.1
1974,F49E2.5a.2,ham-1,9552841.0,9548029,9553513,9542329.0,C07B5.5.1
1975,F49E2.5n.1,ham-1,9552841.0,9544271,9544936,9542329.0,C07B5.5.1
1976,F49E2.5i.1,ham-1,9552841.0,9548635,9550554,9542329.0,C07B5.5.1
1977,F49E2.5j.1,ham-1,9552841.0,9548635,9550554,9542329.0,C07B5.5.1
1978,F49E2.5a.1,ham-1,9552841.0,9544271,9544936,9542329.0,C07B5.5.1
1979,F49E2.5i.1,ham-1,9552841.0,9548029,9553513,9542329.0,C07B5.5.1
1980,F49E2.5a.2,ham-1,9552841.0,9544271,9544936,9542329.0,C07B5.5.1
1981,F49E2.5l.1,ham-1,9552841.0,9548029,9553513,9542329.0,C07B5.5.1
1982,F49E2.5j.1,ham-1,9552841.0,9548029,9553513,9542329.0,C07B5.5.1
1983,F49E2.5i.1,ham-1,9552841.0,9544271,9544936,9542329.0,C07B5.5.1
1984,F49E2.5l.1,ham-1,9552841.0,9544271,9544936,9542329.0,C07B5.5.1
1985,C11E4.8d.1,ham-1,9623298.0,9622694,9622929,9619242.0,C11E4.7a.1
1986,C11E4.8d.1,ham-1,9623462.0,9622694,9622929,9619242.0,C11E4.7a.1
1987,C11E4.8d.1,ham-1,9623662.0,9622694,9622929,9619242.0,C11E4.7a.1
1988,C11E4.8d.1,ham-1,9624418.0,9622694,9622929,9619242.0,C11E4.7a.1
1989,C11E4.8d.1,ham-1,9623298.0,9622594,9622958,9619242.0,C11E4.7a.1
1990,F49E2.5j.1,ham-1,9552841.0,9544271,9544936,9542329.0,C07B5.5.1
1991,C11E4.8d.1,ham-1,9623462.0,9622594,9622958,9619242.0,C11E4.7a.1
1992,C11E4.8d.1,ham-1,9630421.0,9622694,9622929,9619242.0,C11E4.7a.1
1993,C11E4.8d.2,ham-1,9630395.0,9622694,9622929,9619242.0,C11E4.7a.1
1994,C11E4.8d.1,ham-1,9623298.0,9622594,9622934,9619242.0,C11E4.7a.1
1995,F34H10.4b.1,ham-1,9648524.0,9642710,9643481,9637031.0,F34H10.5.1
1996,C11E4.8d.1,ham-1,9624418.0,9622594,9622958,9619242.0,C11E4.7a.1
1997,C11E4.8d.1,ham-1,9623462.0,9622594,9622934,9619242.0,C11E4.7a.1
1998,C11E4.8d.1,ham-1,9630421.0,9622594,9622958,9619242.0,C11E4.7a.1
1999,C11E4.8d.1,ham-1,9623662.0,9622594,9622958,9619242.0,C11E4.7a.1
2000,C11E4.8d.1,ham-1,9624418.0,9622594,9622934,9619242.0,C11E4.7a.1
2001,F34H10.4b.1,ham-1,9648524.0,9642413,9643420,9637031.0,F34H10.5.1
2002,F15G9.1b.1,ham-1,9707360.0,9705481,9705880,9701732.0,C43C3.3.1
2003,F15G9.1b.2,ham-1,9706384.0,9705481,9705880,9701732.0,C43C3.3.1
2004,F15G9.1b.3,ham-1,9706997.0,9705481,9705880,9701732.0,C43C3.3.1
2005,F34H10.4b.1,ham-1,9648524.0,9642410,9643481,9637031.0,F34H10.5.1
2006,C11E4.8d.2,ham-1,9630395.0,9622594,9622958,9619242.0,C11E4.7a.1
2007,C11E4.8d.1,ham-1,9630421.0,9622594,9622934,9619242.0,C11E4.7a.1
2008,C11E4.8d.1,ham-1,9623662.0,9622594,9622934,9619242.0,C11E4.7a.1
2009,F15G9.1a.1,ham-1,9706998.0,9705481,9705880,9701732.0,C43C3.3.1
2010,F15G9.1b.2,ham-1,9707362.0,9705481,9705880,9701732.0,C43C3.3.1
2011,F34H10.4b.1,ham-1,9648524.0,9640861,9641211,9637031.0,F34H10.5.1
2012,F15G9.1b.3,ham-1,9707365.0,9705481,9705880,9701732.0,C43C3.3.1
2013,C11E4.8d.2,ham-1,9630395.0,9622594,9622934,9619242.0,C11E4.7a.1
2014,R07B1.1.1,ham-1,9847275.0,9838065,9838423,9833782.0,F47A4.5.1
2015,T09B9.5.1,ham-1,9777781.0,9774228,9775100,9772157.0,T09B9.4.1
2016,F34H10.4b.1,ham-1,9648524.0,9638771,9639154,9637031.0,F34H10.5.1
2017,R07B1.5.1,ham-1,9863580.0,9862902,9863384,9861738.0,R07B1.3.1
2018,T09B9.5.1,ham-1,9777781.0,9774205,9775128,9772157.0,T09B9.4.1
2019,R07B1.1.1,ham-1,9847275.0,9838009,9838829,9833782.0,F47A4.5.1
2020,R07B1.5.2,ham-1,9864818.0,9862902,9863384,9861738.0,R07B1.3.1
2021,R07B1.5.1,ham-1,9863580.0,9862355,9863506,9861738.0,R07B1.3.1
2022,R07B1.1.1,ham-1,9847275.0,9838005,9838937,9833782.0,F47A4.5.1
2023,R07B1.5.1,ham-1,9864057.0,9862902,9863384,9861738.0,R07B1.3.1
2024,F34H10.4b.1,ham-1,9648524.0,9637050,9639306,9637031.0,F34H10.5.1
2025,R07B1.5.3,ham-1,9864818.0,9862902,9863384,9861738.0,R07B1.3.1
2026,R07B1.5.1,ham-1,9864818.0,9862902,9863384,9861738.0,R07B1.3.1
2027,R07B1.5.3,ham-1,9864053.0,9862902,9863384,9861738.0,R07B1.3.1
2028,R07B1.5.2,ham-1,9864035.0,9862902,9863384,9861738.0,R07B1.3.1
2029,R07B1.5.1,ham-1,9864057.0,9862355,9863506,9861738.0,R07B1.3.1
2030,R07B1.5.1,ham-1,9864818.0,9862355,9863506,9861738.0,R07B1.3.1
2031,R07B1.5.3,ham-1,9864818.0,9862355,9863506,9861738.0,R07B1.3.1
2032,R07B1.5.3,ham-1,9864053.0,9862355,9863506,9861738.0,R07B1.3.1
2033,F21G4.5.1,ham-1,9906140.0,9899646,9900071,9897767.0,F21G4.4.1
2034,R07B1.5.2,ham-1,9864035.0,9862355,9863506,9861738.0,R07B1.3.1
2035,C17G1.8.2,ham-1,9933247.0,9932102,9932812,9926917.0,C17G1.4b.1
2036,R07B1.5.2,ham-1,9864818.0,9862355,9863506,9861738.0,R07B1.3.1
2037,C17G1.5.1,ham-1,9938802.0,9938215,9938641,9937133.0,C17G1.8.1
2038,F21G4.5.1,ham-1,9906140.0,9899609,9900053,9897767.0,F21G4.4.1
2039,C17G1.14.1,ham-1,9938813.0,9938215,9938641,9937133.0,C17G1.8.1
2040,C17G1.8.1,ham-1,9933247.0,9932102,9932812,9926917.0,C17G1.4b.1
2041,C17G1.5.2,ham-1,9941630.0,9938215,9938641,9937133.0,C17G1.8.1
2042,C17G1.5.1,ham-1,9938802.0,9938161,9938641,9937133.0,C17G1.8.1
2043,F21G4.5.1,ham-1,9906140.0,9899609,9900123,9897767.0,F21G4.4.1
2044,C17G1.5.2,ham-1,9941630.0,9938161,9938641,9937133.0,C17G1.8.1
2045,C17G1.8.2,ham-1,9932371.0,9932102,9932812,9926917.0,C17G1.4b.1
2046,C17G1.14.1,ham-1,9938813.0,9938161,9938641,9937133.0,C17G1.8.1
2047,C17G1.5.1,ham-1,9941734.0,9938215,9938641,9937133.0,C17G1.8.1
2048,ZC506.1.1,ham-1,9958960.0,9958443,9958969,9952788.0,C17G1.7.1
2049,C17G1.5.1,ham-1,9941328.0,9938215,9938641,9937133.0,C17G1.8.1
2050,C17G1.8.1,ham-1,9933247.0,9932025,9932863,9926917.0,C17G1.4b.1
2051,ZC373.1b.1,ham-1,10054275.0,10053740,10054064,10034835.0,ZC374.2.1
2052,F19C6.2.1,ham-1,10000935.0,9999175,10000126,9992013.0,F19C6.1.1
2053,ZC506.1.1,ham-1,9958960.0,9958026,9958999,9952788.0,C17G1.7.1
2054,C17G1.8.2,ham-1,9933247.0,9932025,9932863,9926917.0,C17G1.4b.1
2055,C17G1.8.2,ham-1,9932371.0,9932025,9932863,9926917.0,C17G1.4b.1
2056,C17G1.5.1,ham-1,9941328.0,9938161,9938641,9937133.0,C17G1.8.1
