,five_prime_transcript,peak,five_prime_end,peak_start,peak_end (used to compare),nearest_three_prime_start,three_prime_transcript
1810,T28F4.4b.1,ham-1,7494652.0,7500153,7501045,7503234.0,C26C6.1b.3
1811,T28F4.4a.1,ham-1,7494736.0,7500145,7501004,7503234.0,C26C6.1b.3
1812,C26C6.5b.1,ham-1,7542159.0,7542110,7542513,7554481.0,T25G3.1.1
1813,T28F4.4a.2,ham-1,7494315.0,7494143,7494873,7503234.0,C26C6.1b.3
1814,T28F4.4a.2,ham-1,7493164.0,7500153,7501045,7503234.0,C26C6.1b.3
1815,C26C6.5a.1,ham-1,7542157.0,7544563,7545215,7554481.0,T25G3.1.1
1816,D2030.1.1,ham-1,7570336.0,7570609,7571466,7578339.0,D2030.2a.1
1817,C26C6.9.1,ham-1,7515126.0,7517590,7517627,7525856.0,C26C6.2.1
1818,T28F4.4b.1,ham-1,7494212.0,7515656,7516000,7503234.0,C26C6.1b.3
1819,T28F4.4a.1,ham-1,7494736.0,7500153,7501045,7503234.0,C26C6.1b.3
1820,D2030.1.1,ham-1,7570553.0,7573781,7574358,7578339.0,D2030.2a.1
1821,C26C6.5b.1,ham-1,7542159.0,7543259,7543852,7554481.0,T25G3.1.1
1822,T28F4.4a.2,ham-1,7494315.0,7500136,7501083,7503234.0,C26C6.1b.3
1823,C26C6.9.1,ham-1,7515126.0,7518147,7519212,7525856.0,C26C6.2.1
1824,T28F4.4a.1,ham-1,7494736.0,7515656,7516000,7503234.0,C26C6.1b.3
1825,T28F4.4b.1,ham-1,7494652.0,7515656,7516000,7503234.0,C26C6.1b.3
1826,C26C6.5a.1,ham-1,7542157.0,7544574,7545500,7554481.0,T25G3.1.1
1827,T28F4.4a.2,ham-1,7493164.0,7515656,7516000,7503234.0,C26C6.1b.3
1828,C26C6.9.1,ham-1,7515126.0,7518173,7519190,7525856.0,C26C6.2.1
1829,D2030.1.1,ham-1,7570336.0,7570609,7571470,7578339.0,D2030.2a.1
1830,D2030.1.1,ham-1,7570553.0,7575282,7575760,7578339.0,D2030.2a.1
1831,C26C6.5b.1,ham-1,7542159.0,7544563,7545215,7554481.0,T25G3.1.1
1832,T28F4.4a.2,ham-1,7494315.0,7500145,7501004,7503234.0,C26C6.1b.3
1833,C26C6.5a.1,ham-1,7542157.0,7546571,7546833,7554481.0,T25G3.1.1
1834,D2030.1.1,ham-1,7570336.0,7573781,7574358,7578339.0,D2030.2a.1
1835,D2030.1.1,ham-1,7570553.0,7575282,7575754,7578339.0,D2030.2a.1
1836,C26C6.5b.1,ham-1,7542159.0,7544574,7545500,7554481.0,T25G3.1.1
1837,D2030.1.1,ham-1,7570336.0,7575282,7575760,7578339.0,D2030.2a.1
1838,C26C6.5a.1,ham-1,7542157.0,7546579,7546801,7554481.0,T25G3.1.1
1839,T28F4.4a.2,ham-1,7494315.0,7500153,7501045,7503234.0,C26C6.1b.3
1840,F26A3.2a.1,ham-1,7643328.0,7643240,7643401,7643432.0,F26A3.8a.1
1841,C26C6.9.1,ham-1,7515126.0,7518185,7519187,7525856.0,C26C6.2.1
1842,D2030.1.1,ham-1,7570553.0,7595173,7597528,7578339.0,D2030.2a.1
1843,D2030.1.1,ham-1,7570336.0,7575282,7575754,7578339.0,D2030.2a.1
1844,F26A3.2a.2,ham-1,7643328.0,7643240,7643401,7643432.0,F26A3.8a.1
1845,F26A3.4.1,ham-1,7658291.0,7656619,7661565,7669798.0,F26A3.5.1
1846,C26C6.5b.1,ham-1,7542159.0,7546571,7546833,7554481.0,T25G3.1.1
1847,T28F4.4a.2,ham-1,7494315.0,7515656,7516000,7503234.0,C26C6.1b.3
1848,C26C6.9.1,ham-1,7515126.0,7542044,7542608,7525856.0,C26C6.2.1
1849,D2030.1.1,ham-1,7570336.0,7595173,7597528,7578339.0,D2030.2a.1
1850,F29D11.2.1,ham-1,7639785.0,7639921,7640186,7640348.0,F26A3.1.1
1851,F26A3.2a.2,ham-1,7643328.0,7643268,7643412,7643432.0,F26A3.8a.1
1852,F26A3.4.1,ham-1,7658291.0,7656636,7661550,7669798.0,F26A3.5.1
1853,F26A3.7.1,ham-1,7676127.0,7676170,7676597,7678794.0,T24B1.1.1
1854,F26A3.2a.1,ham-1,7643328.0,7643268,7643412,7643432.0,F26A3.8a.1
1855,C26C6.5a.1,ham-1,7542157.0,7547683,7548860,7554481.0,T25G3.1.1
1856,F26A3.7.2,ham-1,7676402.0,7676170,7676597,7678794.0,T24B1.1.1
1857,F26A3.4.1,ham-1,7658291.0,7657700,7660414,7669798.0,F26A3.5.1
1858,F26A3.7.1,ham-1,7676127.0,7676218,7676574,7678794.0,T24B1.1.1
1859,F29D11.2.1,ham-1,7639785.0,7639928,7640196,7640348.0,F26A3.1.1
1860,F26A3.2a.2,ham-1,7643328.0,7656619,7661565,7643432.0,F26A3.8a.1
1861,T23G11.6c.1,ham-1,7686204.0,7692345,7692569,7693704.0,T23G11.5a.1
1862,F26A3.7.2,ham-1,7676127.0,7676170,7676597,7678794.0,T24B1.1.1
1863,F26A3.7.2,ham-1,7676402.0,7676218,7676574,7678794.0,T24B1.1.1
1864,F26A3.7.1,ham-1,7676127.0,7692345,7692569,7678794.0,T24B1.1.1
1865,F26A3.4.1,ham-1,7658291.0,7661986,7662458,7669798.0,F26A3.5.1
1866,C26C6.5a.1,ham-1,7542157.0,7547706,7548873,7554481.0,T25G3.1.1
1867,F29D11.2.1,ham-1,7639785.0,7643240,7643401,7640348.0,F26A3.1.1
1868,F26A3.7.2,ham-1,7676402.0,7692345,7692569,7678794.0,T24B1.1.1
1869,C26C6.5b.1,ham-1,7542159.0,7546579,7546801,7554481.0,T25G3.1.1
1870,F26A3.7.2,ham-1,7676127.0,7676218,7676574,7678794.0,T24B1.1.1
1871,F26A3.4.1,ham-1,7658291.0,7661999,7662451,7669798.0,F26A3.5.1
1872,T23G11.6c.1,ham-1,7686204.0,7692361,7692537,7693704.0,T23G11.5a.1
1873,F26A3.2a.1,ham-1,7643328.0,7656619,7661565,7643432.0,F26A3.8a.1
1874,C26C6.5a.1,ham-1,7542157.0,7550132,7550578,7554481.0,T25G3.1.1
1875,C26C6.5b.1,ham-1,7542159.0,7547683,7548860,7554481.0,T25G3.1.1
1876,T23G11.6a.1,ham-1,7689403.0,7692345,7692569,7693704.0,T23G11.5a.1
1877,T23G11.6c.1,ham-1,7686204.0,7700877,7701328,7693704.0,T23G11.5a.1
1878,F26A3.7.2,ham-1,7676127.0,7692345,7692569,7678794.0,T24B1.1.1
1879,C26C6.5b.1,ham-1,7542159.0,7547706,7548873,7554481.0,T25G3.1.1
1880,T23G11.6a.1,ham-1,7689403.0,7692361,7692537,7693704.0,T23G11.5a.1
1881,F26A3.4.1,ham-1,7658291.0,7662058,7662399,7669798.0,F26A3.5.1
1882,C26C6.5a.1,ham-1,7542157.0,7550133,7550572,7554481.0,T25G3.1.1
1883,F27D4.2a.3,ham-1,7706621.0,7708361,7708699,7723756.0,F27D4.7.1
1884,T23G11.1.1,ham-1,7702053.0,7702190,7702389,7704455.0,F27D4.1.1
1885,C26C6.5b.1,ham-1,7542159.0,7550132,7550578,7554481.0,T25G3.1.1
1886,C26C6.5a.1,ham-1,7542157.0,7562949,7563530,7554481.0,T25G3.1.1
1887,F27D4.2b.4,ham-1,7706621.0,7708361,7708699,7723756.0,F27D4.7.1
1888,T23G11.6a.1,ham-1,7689403.0,7700877,7701328,7693704.0,T23G11.5a.1
1889,T23G11.1.1,ham-1,7702053.0,7708361,7708699,7704455.0,F27D4.1.1
1890,F27D4.2b.4,ham-1,7706621.0,7711489,7713155,7723756.0,F27D4.7.1
1891,F27D4.2a.3,ham-1,7706621.0,7711489,7713155,7723756.0,F27D4.7.1
1892,F27D4.2b.1,ham-1,7706621.0,7708361,7708699,7723756.0,F27D4.7.1
1893,F27D4.2b.3,ham-1,7706618.0,7708361,7708699,7723756.0,F27D4.7.1
1894,F27D4.2b.2,ham-1,7706618.0,7708361,7708699,7723756.0,F27D4.7.1
1895,F27D4.2a.4,ham-1,7706618.0,7708361,7708699,7723756.0,F27D4.7.1
1896,F27D4.2b.4,ham-1,7706621.0,7711494,7713155,7723756.0,F27D4.7.1
1897,F26A3.4.1,ham-1,7658291.0,7676170,7676597,7669798.0,F26A3.5.1
1898,F27D4.2a.3,ham-1,7706621.0,7711494,7713155,7723756.0,F27D4.7.1
1899,F27D4.2b.1,ham-1,7706621.0,7711489,7713155,7723756.0,F27D4.7.1
1900,F27D4.2a.2,ham-1,7706618.0,7708361,7708699,7723756.0,F27D4.7.1
1901,C26C6.5b.1,ham-1,7542159.0,7550133,7550572,7554481.0,T25G3.1.1
1902,F27D4.2a.4,ham-1,7706618.0,7711489,7713155,7723756.0,F27D4.7.1
1903,F27D4.2b.3,ham-1,7706618.0,7711489,7713155,7723756.0,F27D4.7.1
1904,F27D4.2a.3,ham-1,7706621.0,7711568,7712000,7723756.0,F27D4.7.1
1905,F27D4.2b.4,ham-1,7706621.0,7711568,7712000,7723756.0,F27D4.7.1
1906,F27D4.2a.4,ham-1,7706618.0,7711494,7713155,7723756.0,F27D4.7.1
1907,F27D4.2b.2,ham-1,7706618.0,7711489,7713155,7723756.0,F27D4.7.1
1908,F27D4.2b.1,ham-1,7706621.0,7711494,7713155,7723756.0,F27D4.7.1
1909,F27D4.2a.2,ham-1,7706618.0,7711489,7713155,7723756.0,F27D4.7.1
1910,C26C6.5b.1,ham-1,7542159.0,7562949,7563530,7554481.0,T25G3.1.1
1911,F27D4.2a.1,ham-1,7706621.0,7708361,7708699,7723756.0,F27D4.7.1
1912,F27D4.2a.3,ham-1,7706621.0,7724503,7724959,7723756.0,F27D4.7.1
1913,F27D4.2a.2,ham-1,7706618.0,7711494,7713155,7723756.0,F27D4.7.1
1914,F27D4.2b.4,ham-1,7706621.0,7724503,7724959,7723756.0,F27D4.7.1
1915,F27D4.2b.3,ham-1,7706618.0,7711494,7713155,7723756.0,F27D4.7.1
1916,F27D4.2a.1,ham-1,7707049.0,7708361,7708699,7723756.0,F27D4.7.1
1917,F27D4.2a.1,ham-1,7706621.0,7711489,7713155,7723756.0,F27D4.7.1
1918,F27D4.2b.3,ham-1,7706618.0,7711568,7712000,7723756.0,F27D4.7.1
1919,F27D4.2b.1,ham-1,7706621.0,7711568,7712000,7723756.0,F27D4.7.1
1920,F27D4.2a.2,ham-1,7706618.0,7711568,7712000,7723756.0,F27D4.7.1
1921,F27D4.2a.1,ham-1,7707049.0,7711489,7713155,7723756.0,F27D4.7.1
1922,F27D4.2a.1,ham-1,7706621.0,7711494,7713155,7723756.0,F27D4.7.1
1923,F27D4.2b.1,ham-1,7706621.0,7724503,7724959,7723756.0,F27D4.7.1
1924,F27D4.2a.2,ham-1,7706618.0,7724503,7724959,7723756.0,F27D4.7.1
1925,F27D4.2b.3,ham-1,7707056.0,7708361,7708699,7723756.0,F27D4.7.1
1926,F27D4.2a.1,ham-1,7706621.0,7711568,7712000,7723756.0,F27D4.7.1
1927,F27D4.2b.2,ham-1,7706618.0,7711494,7713155,7723756.0,F27D4.7.1
1928,F27D4.2b.2,ham-1,7707049.0,7708361,7708699,7723756.0,F27D4.7.1
1929,F27D4.2a.1,ham-1,7707049.0,7711494,7713155,7723756.0,F27D4.7.1
1930,F27D4.2b.3,ham-1,7706618.0,7724503,7724959,7723756.0,F27D4.7.1
1931,F27D4.2a.1,ham-1,7706621.0,7724503,7724959,7723756.0,F27D4.7.1
1932,F27D4.2a.4,ham-1,7706618.0,7711568,7712000,7723756.0,F27D4.7.1
1933,F27D4.2b.3,ham-1,7707056.0,7711489,7713155,7723756.0,F27D4.7.1
1934,F27D4.2b.2,ham-1,7706618.0,7711568,7712000,7723756.0,F27D4.7.1
1935,F27D4.2a.1,ham-1,7707049.0,7711568,7712000,7723756.0,F27D4.7.1
1936,F27D4.2a.2,ham-1,7707049.0,7708361,7708699,7723756.0,F27D4.7.1
1937,F27D4.2b.4,ham-1,7707056.0,7708361,7708699,7723756.0,F27D4.7.1
1938,F27D4.2a.1,ham-1,7707049.0,7724503,7724959,7723756.0,F27D4.7.1
1939,F27D4.2b.3,ham-1,7707056.0,7711494,7713155,7723756.0,F27D4.7.1
1940,F27D4.2b.2,ham-1,7706618.0,7724503,7724959,7723756.0,F27D4.7.1
1941,F27D4.2b.2,ham-1,7707049.0,7711489,7713155,7723756.0,F27D4.7.1
1942,F27D4.2a.4,ham-1,7706618.0,7724503,7724959,7723756.0,F27D4.7.1
1943,F27D4.2a.3,ham-1,7707049.0,7708361,7708699,7723756.0,F27D4.7.1
1944,F27D4.2b.1,ham-1,7707049.0,7708361,7708699,7723756.0,F27D4.7.1
1945,F27D4.2b.4,ham-1,7707056.0,7711489,7713155,7723756.0,F27D4.7.1
1946,F27D4.2a.3,ham-1,7707049.0,7711489,7713155,7723756.0,F27D4.7.1
1947,F27D4.2b.3,ham-1,7707056.0,7711568,7712000,7723756.0,F27D4.7.1
1948,F27D4.2b.1,ham-1,7707049.0,7711489,7713155,7723756.0,F27D4.7.1
1949,F27D4.2a.2,ham-1,7707049.0,7711489,7713155,7723756.0,F27D4.7.1
1950,F27D4.2a.4,ham-1,7707056.0,7708361,7708699,7723756.0,F27D4.7.1
1951,F27D4.2b.1,ham-1,7707049.0,7711494,7713155,7723756.0,F27D4.7.1
1952,F27D4.2b.3,ham-1,7707056.0,7724503,7724959,7723756.0,F27D4.7.1
1953,F27D4.2b.2,ham-1,7707049.0,7711494,7713155,7723756.0,F27D4.7.1
1954,F27D4.2b.1,ham-1,7707049.0,7711568,7712000,7723756.0,F27D4.7.1
1955,F27D4.2a.3,ham-1,7707049.0,7711494,7713155,7723756.0,F27D4.7.1
1956,F27D4.2a.2,ham-1,7707049.0,7711494,7713155,7723756.0,F27D4.7.1
1957,F27D4.2b.4,ham-1,7707056.0,7711494,7713155,7723756.0,F27D4.7.1
1958,F27D4.2a.4,ham-1,7707056.0,7711489,7713155,7723756.0,F27D4.7.1
1959,F27D4.2a.2,ham-1,7707049.0,7711568,7712000,7723756.0,F27D4.7.1
1960,F27D4.2b.1,ham-1,7707049.0,7724503,7724959,7723756.0,F27D4.7.1
1961,F27D4.2a.3,ham-1,7707049.0,7711568,7712000,7723756.0,F27D4.7.1
1962,F27D4.2b.4,ham-1,7707056.0,7711568,7712000,7723756.0,F27D4.7.1
1963,F27D4.2a.2,ham-1,7707049.0,7724503,7724959,7723756.0,F27D4.7.1
1964,F27D4.2b.2,ham-1,7707049.0,7711568,7712000,7723756.0,F27D4.7.1
1965,H15N14.2a.1,ham-1,7772231.0,7772454,7772883,7777470.0,H15N14.1e.1
1966,F27D4.2b.2,ham-1,7707049.0,7724503,7724959,7723756.0,F27D4.7.1
1967,F27D4.2a.4,ham-1,7707056.0,7711494,7713155,7723756.0,F27D4.7.1
1968,F27D4.2b.4,ham-1,7707056.0,7724503,7724959,7723756.0,F27D4.7.1
1969,D2005.3.1,ham-1,7815042.0,7815364,7815378,7819206.0,D2005.4.2
1970,F27D4.2a.3,ham-1,7707049.0,7724503,7724959,7723756.0,F27D4.7.1
1971,D2005.3.1,ham-1,7815042.0,7820626,7820717,7819206.0,D2005.4.2
1972,H15N14.2a.1,ham-1,7772231.0,7772465,7772878,7777470.0,H15N14.1e.1
1973,F30F8.5a.1,ham-1,7848892.0,7849472,7849732,7853499.0,F30F8.8.2
1974,F30F8.5b.1,ham-1,7848920.0,7849472,7849732,7853499.0,F30F8.8.2
1975,H15N14.2a.1,ham-1,7772231.0,7814497,7814935,7777470.0,H15N14.1e.1
1976,F27D4.2a.4,ham-1,7707056.0,7711568,7712000,7723756.0,F27D4.7.1
1977,F30F8.1.1,ham-1,7835453.0,7835504,7835818,7836713.0,F30F8.3.1
1978,F27D4.7.1,ham-1,7724656.0,7724503,7724959,7726877.0,F27D4.4a.1
1979,R11A5.7.1,ham-1,7875554.0,7883696,7884227,7885576.0,F55D12.1.1
1980,R11A5.3.1,ham-1,7863569.0,7865868,7868250,7871884.0,R11A5.4a.1
1981,F30F8.5b.1,ham-1,7848920.0,7849487,7849732,7853499.0,F30F8.8.2
1982,R11A5.7.1,ham-1,7875554.0,7883727,7884222,7885576.0,F55D12.1.1
1983,F30F8.1.1,ham-1,7835453.0,7835511,7835804,7836713.0,F30F8.3.1
1984,F30F8.5a.1,ham-1,7848892.0,7849487,7849732,7853499.0,F30F8.8.2
1985,R11A5.7.1,ham-1,7875554.0,7926319,7926625,7885576.0,F55D12.1.1
1986,F27D4.7.1,ham-1,7724656.0,7755576,7755720,7726877.0,F27D4.4a.1
1987,F30F8.1.1,ham-1,7835453.0,7849472,7849732,7836713.0,F30F8.3.1
1988,F20G4.3.1,ham-1,7934577.0,7935159,7936327,7937438.0,T22C1.2.1
1989,F30F8.5a.1,ham-1,7848892.0,7859350,7863051,7853499.0,F30F8.8.2
1990,F30F8.5b.1,ham-1,7848920.0,7859350,7863051,7853499.0,F30F8.8.2
1991,R11A5.3.1,ham-1,7863569.0,7865884,7868252,7871884.0,R11A5.4a.1
1992,F20G4.3.1,ham-1,7934577.0,7935159,7936347,7937438.0,T22C1.2.1
1993,T22C1.7.1,ham-1,7951593.0,7951619,7952613,7955977.0,T22C1.8.1
1994,F27D4.2a.4,ham-1,7707056.0,7724503,7724959,7723756.0,F27D4.7.1
1995,T22C1.4.1,ham-1,7940728.0,7940626,7940970,7941698.0,T22C1.5.1
1996,T22C1.7.1,ham-1,7951593.0,7951624,7952145,7955977.0,T22C1.8.1
1997,R11A5.3.1,ham-1,7863569.0,7865897,7868183,7871884.0,R11A5.4a.1
1998,T22C1.11.1,ham-1,7968693.0,7968576,7969229,7972292.0,T22C1.10a.1
1999,T22C1.12.1,ham-1,7961474.0,7961761,7962105,7966914.0,T22C1.11.1
2000,F20G4.3.1,ham-1,7934577.0,7940626,7940970,7937438.0,T22C1.2.1
2001,T22C1.4.1,ham-1,7940728.0,7940630,7940948,7941698.0,T22C1.5.1
2002,T22C1.12.1,ham-1,7961474.0,7961771,7962095,7966914.0,T22C1.11.1
2003,T22C1.11.1,ham-1,7968693.0,7968639,7969304,7972292.0,T22C1.10a.1
2004,R11A5.3.1,ham-1,7863569.0,7868891,7869263,7871884.0,R11A5.4a.1
2005,T22C1.7.1,ham-1,7951593.0,7954558,7955344,7955977.0,T22C1.8.1
2006,T22C1.4.1,ham-1,7940728.0,7951619,7952613,7941698.0,T22C1.5.1
2007,T22C1.12.1,ham-1,7961474.0,7961780,7962058,7966914.0,T22C1.11.1
2008,T22C1.11.1,ham-1,7968693.0,7968694,7969270,7972292.0,T22C1.10a.1
2009,K04G2.1.2,ham-1,8027792.0,8027790,8028292,8032153.0,K04G2.2.1
2010,R11A5.3.1,ham-1,7863569.0,7868892,7869264,7871884.0,R11A5.4a.1
2011,K04G2.1.2,ham-1,8027792.0,8027799,8028288,8032153.0,K04G2.2.1
2012,T22C1.11.1,ham-1,7968693.0,7993288,7993390,7972292.0,T22C1.10a.1
2013,K04G2.1.1,ham-1,8027792.0,8027790,8028292,8032153.0,K04G2.2.1
2014,T22C1.12.1,ham-1,7961474.0,7968576,7969229,7966914.0,T22C1.11.1
2015,T22C1.7.1,ham-1,7951593.0,7961761,7962105,7955977.0,T22C1.8.1
2016,R11A5.3.1,ham-1,7863569.0,7868897,7869183,7871884.0,R11A5.4a.1
2017,K04G2.1.2,ham-1,8027792.0,8082686,8083627,8032153.0,K04G2.2.1
2018,K04G2.1.1,ham-1,8027792.0,8027799,8028288,8032153.0,K04G2.2.1
2019,R11A5.3.1,ham-1,7863569.0,7871980,7872489,7871884.0,R11A5.4a.1
2020,C09H6.2b.1,ham-1,8119316.0,8119320,8119326,8129858.0,C09H6.3.1
2021,C09H6.2b.1,ham-1,8119316.0,8122019,8122399,8129858.0,C09H6.3.1
2022,K04G2.1.1,ham-1,8027792.0,8082686,8083627,8032153.0,K04G2.2.1
2023,C09H6.2a.1,ham-1,8119314.0,8119320,8119326,8129858.0,C09H6.3.1
2024,C09H6.2b.1,ham-1,8119316.0,8122025,8122399,8129858.0,C09H6.3.1
2025,T02E1.2.1,ham-1,8223009.0,8222923,8223657,8224539.0,T02E1.1.1
2026,ZK265.9.1,ham-1,8254926.0,8255014,8255357,8256207.0,ZK265.6.1
2027,C09H6.2a.1,ham-1,8119314.0,8122019,8122399,8129858.0,C09H6.3.1
2028,C09H6.2b.1,ham-1,8119316.0,8124221,8124984,8129858.0,C09H6.3.1
2029,T02E1.2.2,ham-1,8223009.0,8222923,8223657,8224539.0,T02E1.1.1
2030,T02E1.2.1,ham-1,8223009.0,8222931,8223340,8224539.0,T02E1.1.1
2031,C09H6.2b.1,ham-1,8119316.0,8124226,8124931,8129858.0,C09H6.3.1
2032,C09H6.2a.1,ham-1,8119314.0,8122025,8122399,8129858.0,C09H6.3.1
2033,T02E1.2.2,ham-1,8223009.0,8222931,8223340,8224539.0,T02E1.1.1
2034,C09H6.2b.1,ham-1,8119316.0,8124304,8124951,8129858.0,C09H6.3.1
2035,ZK265.9.1,ham-1,8254926.0,8255069,8255328,8256207.0,ZK265.6.1
2036,C09H6.2a.1,ham-1,8119314.0,8124221,8124984,8129858.0,C09H6.3.1
2037,C09H6.2b.1,ham-1,8119316.0,8125253,8125708,8129858.0,C09H6.3.1
2038,T02E1.2.2,ham-1,8223009.0,8222959,8223362,8224539.0,T02E1.1.1
2039,ZK265.9.1,ham-1,8254926.0,8255072,8255358,8256207.0,ZK265.6.1
2040,T02E1.2.1,ham-1,8223009.0,8222959,8223362,8224539.0,T02E1.1.1
2041,C09H6.2b.1,ham-1,8119316.0,8125274,8125698,8129858.0,C09H6.3.1
2042,F52B5.6.4,ham-1,8329647.0,8329565,8330202,8332703.0,C34B7.1.1
2043,T02E1.2.2,ham-1,8223009.0,8224209,8224688,8224539.0,T02E1.1.1
2044,F52B5.6.1,ham-1,8329647.0,8329565,8330202,8332703.0,C34B7.1.1
2045,F52B5.6.2,ham-1,8329647.0,8329565,8330202,8332703.0,C34B7.1.1
2046,ZK265.9.1,ham-1,8254926.0,8259283,8259769,8256207.0,ZK265.6.1
2047,C09H6.2b.1,ham-1,8119316.0,8125276,8125697,8129858.0,C09H6.3.1
2048,F52B5.6.3,ham-1,8329647.0,8329565,8330202,8332703.0,C34B7.1.1
2049,F52B5.3.1,ham-1,8323987.0,8327143,8327218,8328708.0,F52B5.5b.4
2050,C09H6.2a.1,ham-1,8119314.0,8124226,8124931,8129858.0,C09H6.3.1
2051,F52B5.6.2,ham-1,8329647.0,8329571,8330202,8332703.0,C34B7.1.1
2052,F52B5.6.4,ham-1,8329647.0,8329571,8330202,8332703.0,C34B7.1.1
2053,C09H6.2b.1,ham-1,8119316.0,8133439,8134485,8129858.0,C09H6.3.1
2054,T02E1.2.1,ham-1,8223009.0,8224209,8224688,8224539.0,T02E1.1.1
2055,F52B5.6.3,ham-1,8329647.0,8329571,8330202,8332703.0,C34B7.1.1
2056,F52B5.3.1,ham-1,8323987.0,8329565,8330202,8328708.0,F52B5.5b.4
2057,F52B5.6.2,ham-1,8329647.0,8329592,8329990,8332703.0,C34B7.1.1
2058,F52B5.6.4,ham-1,8329647.0,8329592,8329990,8332703.0,C34B7.1.1
2059,F52B5.6.1,ham-1,8329647.0,8329571,8330202,8332703.0,C34B7.1.1
2060,C09H6.2a.1,ham-1,8119314.0,8124304,8124951,8129858.0,C09H6.3.1
2061,T19A6.1b.1,ham-1,8392758.0,8392407,8393045,8398452.0,T19A6.2b.1
2062,T19A6.1c.1,ham-1,8392706.0,8392407,8393045,8398452.0,T19A6.2b.1
2063,F52B5.6.4,ham-1,8329647.0,8332859,8333239,8332703.0,C34B7.1.1
2064,F52B5.6.2,ham-1,8329647.0,8332859,8333239,8332703.0,C34B7.1.1
2065,T19A6.1b.1,ham-1,8392758.0,8392413,8393033,8398452.0,T19A6.2b.1
2066,F52B5.6.1,ham-1,8329647.0,8329592,8329990,8332703.0,C34B7.1.1
2067,C34B7.3.1,ham-1,8346023.0,8348591,8349007,8357829.0,F16D3.1.1
2068,C09H6.2a.1,ham-1,8119314.0,8125253,8125708,8129858.0,C09H6.3.1
2069,T19A6.1a.1,ham-1,8390027.0,8392407,8393045,8398452.0,T19A6.2b.1
2070,F02E9.3.1,ham-1,8405968.0,8406583,8407141,8407590.0,F02E9.1.1
2071,T19A6.1c.1,ham-1,8392706.0,8392413,8393033,8398452.0,T19A6.2b.1
2072,C09H6.2a.1,ham-1,8119314.0,8125274,8125698,8129858.0,C09H6.3.1
2073,T19A6.1b.1,ham-1,8392758.0,8392587,8393021,8398452.0,T19A6.2b.1
2074,C34B7.3.1,ham-1,8346023.0,8348627,8348985,8357829.0,F16D3.1.1
2075,F02E9.2b.1,ham-1,8409920.0,8409222,8410296,8416087.0,F02E9.7.1
2076,F02E9.3.1,ham-1,8405968.0,8409222,8410296,8407590.0,F02E9.1.1
2077,F02E9.2a.1,ham-1,8410804.0,8410631,8413213,8416087.0,F02E9.7.1
2078,T19A6.1b.1,ham-1,8392758.0,8406583,8407141,8398452.0,T19A6.2b.1
2079,F52B5.6.1,ham-1,8329647.0,8332859,8333239,8332703.0,C34B7.1.1
2080,C09H6.2a.1,ham-1,8119314.0,8125276,8125697,8129858.0,C09H6.3.1
2081,T19A6.1a.1,ham-1,8390027.0,8392413,8393033,8398452.0,T19A6.2b.1
2082,F02E9.2b.1,ham-1,8409920.0,8409283,8410275,8416087.0,F02E9.7.1
2083,C34B7.3.1,ham-1,8346023.0,8392407,8393045,8357829.0,F16D3.1.1
2084,F02E9.2a.1,ham-1,8410804.0,8416147,8416590,8416087.0,F02E9.7.1
2085,T19A6.1a.1,ham-1,8390027.0,8392587,8393021,8398452.0,T19A6.2b.1
2086,F52B5.6.3,ham-1,8329647.0,8329592,8329990,8332703.0,C34B7.1.1
2087,T19A6.1c.1,ham-1,8392706.0,8392587,8393021,8398452.0,T19A6.2b.1
2088,C09H6.2a.1,ham-1,8119314.0,8133439,8134485,8129858.0,C09H6.3.1
2089,T19A6.1a.1,ham-1,8390027.0,8406583,8407141,8398452.0,T19A6.2b.1
2090,F02E9.2b.1,ham-1,8409920.0,8409651,8410287,8416087.0,F02E9.7.1
2091,F52B5.6.3,ham-1,8329647.0,8332859,8333239,8332703.0,C34B7.1.1
2092,T19A6.1c.1,ham-1,8392706.0,8406583,8407141,8398452.0,T19A6.2b.1
2093,F02E9.2b.1,ham-1,8409920.0,8410631,8413213,8416087.0,F02E9.7.1
2094,F02E9.2b.1,ham-1,8409920.0,8416147,8416590,8416087.0,F02E9.7.1
2095,T01H8.1b.1,ham-1,8578076.0,8580072,8580529,8584424.0,R05D11.1.1
2096,T01H8.1c.1,ham-1,8580205.0,8580072,8580529,8584424.0,R05D11.1.1
2097,T01H8.1a.1,ham-1,8580151.0,8580072,8580529,8584424.0,R05D11.1.1
2098,T01H8.1d.1,ham-1,8579505.0,8580072,8580529,8584424.0,R05D11.1.1
2099,F43G9.1.1,ham-1,8608631.0,8608673,8609166,8610500.0,F43G9.2b.1
2100,T01H8.1b.1,ham-1,8578076.0,8580098,8580452,8584424.0,R05D11.1.1
2101,T01H8.1c.1,ham-1,8580205.0,8580098,8580452,8584424.0,R05D11.1.1
2102,F43G9.3.1,ham-1,8615193.0,8614827,8615436,8616270.0,F43G9.5.1
2103,T01H8.1d.1,ham-1,8579505.0,8580098,8580452,8584424.0,R05D11.1.1
2104,F43G9.3.1,ham-1,8614832.0,8614827,8615436,8616270.0,F43G9.5.1
2105,F43G9.1.1,ham-1,8608631.0,8608694,8609132,8610500.0,F43G9.2b.1
2106,T01H8.1b.1,ham-1,8578076.0,8582598,8582997,8584424.0,R05D11.1.1
2107,F43G9.1.1,ham-1,8608631.0,8608724,8609096,8610500.0,F43G9.2b.1
