,five_prime_transcript,peak,five_prime_end,peak_start,peak_end (used to compare),nearest_three_prime_start,three_prime_transcript
1530,D2085.5g.3,ham-1,8675316.0,8675496,8675774,8686580.0,C34C6.9.2
1531,D2085.5b.2,ham-1,8675005.0,8683566,8684394,8686580.0,C34C6.9.2
1532,D2085.5g.3,ham-1,8675005.0,8675496,8675774,8686580.0,C34C6.9.2
1533,D2085.5g.3,ham-1,8675316.0,8675991,8675997,8686580.0,C34C6.9.2
1534,D2085.5b.6,ham-1,8677892.0,8683905,8684246,8686580.0,C34C6.9.2
1535,D2085.5g.3,ham-1,8675005.0,8675991,8675997,8686580.0,C34C6.9.2
1536,D2085.5b.8,ham-1,8675641.0,8675991,8675997,8686580.0,C34C6.9.2
1537,D2085.5b.5,ham-1,8679895.0,8683566,8684394,8686580.0,C34C6.9.2
1538,D2085.5b.7,ham-1,8676870.0,8683626,8684245,8686580.0,C34C6.9.2
1539,D2085.5g.1,ham-1,8675005.0,8675496,8675774,8686580.0,C34C6.9.2
1540,D2085.5b.6,ham-1,8675005.0,8675496,8675774,8686580.0,C34C6.9.2
1541,D2085.5b.5,ham-1,8679895.0,8683626,8684245,8686580.0,C34C6.9.2
1542,D2085.5g.3,ham-1,8675005.0,8683566,8684394,8686580.0,C34C6.9.2
1543,D2085.5b.2,ham-1,8675005.0,8683626,8684245,8686580.0,C34C6.9.2
1544,D2085.5b.6,ham-1,8677892.0,8701107,8701604,8686580.0,C34C6.9.2
1545,D2085.5b.7,ham-1,8676870.0,8683905,8684246,8686580.0,C34C6.9.2
1546,D2085.5b.5,ham-1,8679895.0,8683905,8684246,8686580.0,C34C6.9.2
1547,D2085.5g.3,ham-1,8675005.0,8683626,8684245,8686580.0,C34C6.9.2
1548,D2085.5b.1,ham-1,8675005.0,8675496,8675774,8686580.0,C34C6.9.2
1549,D2085.5g.3,ham-1,8675316.0,8683566,8684394,8686580.0,C34C6.9.2
1550,D2085.5g.1,ham-1,8675005.0,8675991,8675997,8686580.0,C34C6.9.2
1551,D2085.5b.7,ham-1,8676870.0,8701107,8701604,8686580.0,C34C6.9.2
1552,D2085.5b.1,ham-1,8675005.0,8675991,8675997,8686580.0,C34C6.9.2
1553,D2085.5b.6,ham-1,8675005.0,8675991,8675997,8686580.0,C34C6.9.2
1554,D2085.5g.3,ham-1,8675005.0,8683905,8684246,8686580.0,C34C6.9.2
1555,D2085.5b.5,ham-1,8679895.0,8701107,8701604,8686580.0,C34C6.9.2
1556,D2085.5b.8,ham-1,8675641.0,8683566,8684394,8686580.0,C34C6.9.2
1557,D2085.5b.2,ham-1,8675005.0,8683905,8684246,8686580.0,C34C6.9.2
1558,D2085.5b.6,ham-1,8675005.0,8683566,8684394,8686580.0,C34C6.9.2
1559,D2085.5g.3,ham-1,8675316.0,8683626,8684245,8686580.0,C34C6.9.2
1560,D2085.5g.3,ham-1,8675005.0,8701107,8701604,8686580.0,C34C6.9.2
1561,D2085.5b.1,ham-1,8675005.0,8683566,8684394,8686580.0,C34C6.9.2
1562,D2085.5g.1,ham-1,8675005.0,8683566,8684394,8686580.0,C34C6.9.2
1563,D2085.5b.8,ham-1,8675641.0,8683626,8684245,8686580.0,C34C6.9.2
1564,D2085.5b.2,ham-1,8675005.0,8701107,8701604,8686580.0,C34C6.9.2
1565,D2085.5b.6,ham-1,8675005.0,8683626,8684245,8686580.0,C34C6.9.2
1566,D2085.5g.1,ham-1,8675005.0,8683626,8684245,8686580.0,C34C6.9.2
1567,D2085.5b.1,ham-1,8675005.0,8683626,8684245,8686580.0,C34C6.9.2
1568,D2085.5b.6,ham-1,8675005.0,8683905,8684246,8686580.0,C34C6.9.2
1569,D2085.5b.8,ham-1,8675641.0,8683905,8684246,8686580.0,C34C6.9.2
1570,D2085.5g.3,ham-1,8675316.0,8683905,8684246,8686580.0,C34C6.9.2
1571,D2085.5g.2,ham-1,8679397.0,8683566,8684394,8686580.0,C34C6.9.2
1572,D2085.5b.1,ham-1,8675005.0,8683905,8684246,8686580.0,C34C6.9.2
1573,D2085.5g.1,ham-1,8675005.0,8683905,8684246,8686580.0,C34C6.9.2
1574,D2085.5b.6,ham-1,8675005.0,8701107,8701604,8686580.0,C34C6.9.2
1575,D2085.5i.1,ham-1,8679982.0,8683566,8684394,8686580.0,C34C6.9.2
1576,D2085.5g.2,ham-1,8679397.0,8683626,8684245,8686580.0,C34C6.9.2
1577,D2085.5b.8,ham-1,8675641.0,8701107,8701604,8686580.0,C34C6.9.2
1578,D2085.5g.1,ham-1,8675005.0,8701107,8701604,8686580.0,C34C6.9.2
1579,D2085.5g.3,ham-1,8675316.0,8701107,8701604,8686580.0,C34C6.9.2
1580,D2085.5b.4,ham-1,8680452.0,8683566,8684394,8686580.0,C34C6.9.2
1581,D2085.5g.2,ham-1,8679397.0,8683905,8684246,8686580.0,C34C6.9.2
1582,D2085.5b.1,ham-1,8675005.0,8701107,8701604,8686580.0,C34C6.9.2
1583,D2085.5i.1,ham-1,8679982.0,8683626,8684245,8686580.0,C34C6.9.2
1584,D2085.5b.4,ham-1,8680452.0,8683626,8684245,8686580.0,C34C6.9.2
1585,D2085.5g.2,ham-1,8679397.0,8701107,8701604,8686580.0,C34C6.9.2
1586,D2085.5g.1,ham-1,8680452.0,8683566,8684394,8686580.0,C34C6.9.2
1587,D2085.5b.3,ham-1,8680452.0,8683566,8684394,8686580.0,C34C6.9.2
1588,D2085.5b.4,ham-1,8680452.0,8683905,8684246,8686580.0,C34C6.9.2
1589,D2085.5i.1,ham-1,8679982.0,8683905,8684246,8686580.0,C34C6.9.2
1590,D2085.5b.4,ham-1,8680452.0,8701107,8701604,8686580.0,C34C6.9.2
1591,D2085.5b.3,ham-1,8680452.0,8683626,8684245,8686580.0,C34C6.9.2
1592,D2085.5g.1,ham-1,8680452.0,8683626,8684245,8686580.0,C34C6.9.2
1593,D2085.5g.1,ham-1,8680646.0,8683566,8684394,8686580.0,C34C6.9.2
1594,D2085.5b.2,ham-1,8680452.0,8683566,8684394,8686580.0,C34C6.9.2
1595,D2085.5b.3,ham-1,8680452.0,8683905,8684246,8686580.0,C34C6.9.2
1596,D2085.5b.2,ham-1,8680646.0,8683566,8684394,8686580.0,C34C6.9.2
1597,D2085.5b.1,ham-1,8680452.0,8683566,8684394,8686580.0,C34C6.9.2
1598,D2085.5b.2,ham-1,8680452.0,8683626,8684245,8686580.0,C34C6.9.2
1599,D2085.5b.2,ham-1,8680646.0,8683626,8684245,8686580.0,C34C6.9.2
1600,D2085.5i.1,ham-1,8679982.0,8701107,8701604,8686580.0,C34C6.9.2
1601,D2085.5g.1,ham-1,8680646.0,8683626,8684245,8686580.0,C34C6.9.2
1602,D2085.5b.3,ham-1,8680452.0,8701107,8701604,8686580.0,C34C6.9.2
1603,D2085.5g.1,ham-1,8680452.0,8683905,8684246,8686580.0,C34C6.9.2
1604,D2085.5b.3,ham-1,8680646.0,8683566,8684394,8686580.0,C34C6.9.2
1605,D2085.5g.1,ham-1,8680646.0,8683905,8684246,8686580.0,C34C6.9.2
1606,D2085.5b.2,ham-1,8680452.0,8683905,8684246,8686580.0,C34C6.9.2
1607,D2085.5b.4,ham-1,8681122.0,8683566,8684394,8686580.0,C34C6.9.2
1608,D2085.5b.2,ham-1,8680646.0,8683905,8684246,8686580.0,C34C6.9.2
1609,D2085.5g.1,ham-1,8680452.0,8701107,8701604,8686580.0,C34C6.9.2
1610,D2085.5b.1,ham-1,8680452.0,8683626,8684245,8686580.0,C34C6.9.2
1611,D2085.5b.2,ham-1,8680452.0,8701107,8701604,8686580.0,C34C6.9.2
1612,D2085.5b.2,ham-1,8680646.0,8701107,8701604,8686580.0,C34C6.9.2
1613,D2085.5b.4,ham-1,8681122.0,8683626,8684245,8686580.0,C34C6.9.2
1614,D2085.5b.3,ham-1,8681122.0,8683566,8684394,8686580.0,C34C6.9.2
1615,D2085.5g.1,ham-1,8680646.0,8701107,8701604,8686580.0,C34C6.9.2
1616,D2085.5b.1,ham-1,8681122.0,8683566,8684394,8686580.0,C34C6.9.2
1617,D2085.5g.1,ham-1,8681122.0,8683566,8684394,8686580.0,C34C6.9.2
1618,D2085.5b.4,ham-1,8681122.0,8683905,8684246,8686580.0,C34C6.9.2
1619,D2085.5b.3,ham-1,8680646.0,8683626,8684245,8686580.0,C34C6.9.2
1620,D2085.5g.1,ham-1,8681122.0,8683626,8684245,8686580.0,C34C6.9.2
1621,D2085.5b.2,ham-1,8681122.0,8683566,8684394,8686580.0,C34C6.9.2
1622,D2085.5b.3,ham-1,8680646.0,8683905,8684246,8686580.0,C34C6.9.2
1623,D2085.5b.4,ham-1,8681122.0,8701107,8701604,8686580.0,C34C6.9.2
1624,D2085.5b.3,ham-1,8681122.0,8683626,8684245,8686580.0,C34C6.9.2
1625,D2085.5b.1,ham-1,8681122.0,8683626,8684245,8686580.0,C34C6.9.2
1626,D2085.5b.1,ham-1,8681667.0,8683566,8684394,8686580.0,C34C6.9.2
1627,D2085.5b.3,ham-1,8680646.0,8701107,8701604,8686580.0,C34C6.9.2
1628,D2085.5b.1,ham-1,8680452.0,8683905,8684246,8686580.0,C34C6.9.2
1629,D2085.5b.2,ham-1,8681122.0,8683626,8684245,8686580.0,C34C6.9.2
1630,D2085.5b.4,ham-1,8681667.0,8683566,8684394,8686580.0,C34C6.9.2
1631,D2085.5g.1,ham-1,8681122.0,8683905,8684246,8686580.0,C34C6.9.2
1632,D2085.5b.1,ham-1,8681122.0,8683905,8684246,8686580.0,C34C6.9.2
1633,D2085.5b.3,ham-1,8681122.0,8683905,8684246,8686580.0,C34C6.9.2
1634,D2085.5b.1,ham-1,8681667.0,8683626,8684245,8686580.0,C34C6.9.2
1635,D2085.5b.4,ham-1,8681667.0,8683626,8684245,8686580.0,C34C6.9.2
1636,D2085.5g.1,ham-1,8681122.0,8701107,8701604,8686580.0,C34C6.9.2
1637,D2085.5b.1,ham-1,8680452.0,8701107,8701604,8686580.0,C34C6.9.2
1638,D2085.5b.4,ham-1,8681667.0,8683905,8684246,8686580.0,C34C6.9.2
1639,D2085.5b.1,ham-1,8681667.0,8683905,8684246,8686580.0,C34C6.9.2
1640,D2085.5b.2,ham-1,8681667.0,8683566,8684394,8686580.0,C34C6.9.2
1641,D2085.5b.3,ham-1,8681122.0,8701107,8701604,8686580.0,C34C6.9.2
1642,D2085.5b.2,ham-1,8681122.0,8683905,8684246,8686580.0,C34C6.9.2
1643,D2085.5b.1,ham-1,8681122.0,8701107,8701604,8686580.0,C34C6.9.2
1644,D2085.5b.4,ham-1,8681667.0,8701107,8701604,8686580.0,C34C6.9.2
1645,D2085.5b.1,ham-1,8681667.0,8701107,8701604,8686580.0,C34C6.9.2
1646,D2085.5b.2,ham-1,8681667.0,8683626,8684245,8686580.0,C34C6.9.2
1647,D2085.5g.1,ham-1,8681667.0,8683566,8684394,8686580.0,C34C6.9.2
1648,D2085.5b.3,ham-1,8681667.0,8683566,8684394,8686580.0,C34C6.9.2
1649,D2085.5b.2,ham-1,8681122.0,8701107,8701604,8686580.0,C34C6.9.2
1650,D2085.5b.1,ham-1,8681884.0,8683566,8684394,8686580.0,C34C6.9.2
1651,D2085.5b.2,ham-1,8681667.0,8683905,8684246,8686580.0,C34C6.9.2
1652,D2085.5b.2,ham-1,8681884.0,8683566,8684394,8686580.0,C34C6.9.2
1653,D2085.5b.3,ham-1,8681667.0,8683626,8684245,8686580.0,C34C6.9.2
1654,D2085.5b.2,ham-1,8681667.0,8701107,8701604,8686580.0,C34C6.9.2
1655,D2085.5g.1,ham-1,8681884.0,8683566,8684394,8686580.0,C34C6.9.2
1656,D2085.5b.2,ham-1,8681884.0,8683626,8684245,8686580.0,C34C6.9.2
1657,D2085.5b.1,ham-1,8681884.0,8683626,8684245,8686580.0,C34C6.9.2
1658,D2085.5g.1,ham-1,8681667.0,8683626,8684245,8686580.0,C34C6.9.2
1659,D2085.5b.4,ham-1,8681884.0,8683566,8684394,8686580.0,C34C6.9.2
1660,D2085.5g.1,ham-1,8681884.0,8683626,8684245,8686580.0,C34C6.9.2
1661,D2085.5b.2,ham-1,8681884.0,8683905,8684246,8686580.0,C34C6.9.2
1662,D2085.5b.1,ham-1,8682125.0,8683566,8684394,8686580.0,C34C6.9.2
1663,D2085.5b.3,ham-1,8682125.0,8683566,8684394,8686580.0,C34C6.9.2
1664,D2085.5b.3,ham-1,8681667.0,8683905,8684246,8686580.0,C34C6.9.2
1665,D2085.5b.3,ham-1,8682125.0,8683626,8684245,8686580.0,C34C6.9.2
1666,D2085.5b.4,ham-1,8682125.0,8683566,8684394,8686580.0,C34C6.9.2
1667,D2085.5b.2,ham-1,8681884.0,8701107,8701604,8686580.0,C34C6.9.2
1668,D2085.5g.1,ham-1,8681884.0,8683905,8684246,8686580.0,C34C6.9.2
1669,D2085.5b.4,ham-1,8681884.0,8683626,8684245,8686580.0,C34C6.9.2
1670,D2085.5b.1,ham-1,8682125.0,8683626,8684245,8686580.0,C34C6.9.2
1671,D2085.5b.1,ham-1,8681884.0,8683905,8684246,8686580.0,C34C6.9.2
1672,D2085.5b.3,ham-1,8682125.0,8683905,8684246,8686580.0,C34C6.9.2
1673,D2085.5g.1,ham-1,8681667.0,8683905,8684246,8686580.0,C34C6.9.2
1674,D2085.5b.3,ham-1,8681884.0,8683566,8684394,8686580.0,C34C6.9.2
1675,D2085.5b.4,ham-1,8682125.0,8683626,8684245,8686580.0,C34C6.9.2
1676,D2085.5b.4,ham-1,8681884.0,8683905,8684246,8686580.0,C34C6.9.2
1677,D2085.5g.1,ham-1,8681884.0,8701107,8701604,8686580.0,C34C6.9.2
1678,D2085.5b.4,ham-1,8682125.0,8683905,8684246,8686580.0,C34C6.9.2
1679,D2085.5b.3,ham-1,8681667.0,8701107,8701604,8686580.0,C34C6.9.2
1680,D2085.5b.3,ham-1,8681884.0,8683626,8684245,8686580.0,C34C6.9.2
1681,D2085.5b.1,ham-1,8682125.0,8683905,8684246,8686580.0,C34C6.9.2
1682,D2085.5b.1,ham-1,8681884.0,8701107,8701604,8686580.0,C34C6.9.2
1683,D2085.5b.3,ham-1,8682125.0,8701107,8701604,8686580.0,C34C6.9.2
1684,D2085.5b.4,ham-1,8681884.0,8701107,8701604,8686580.0,C34C6.9.2
1685,D2085.5g.1,ham-1,8682125.0,8683566,8684394,8686580.0,C34C6.9.2
1686,D2085.5b.4,ham-1,8682125.0,8701107,8701604,8686580.0,C34C6.9.2
1687,D2085.5g.1,ham-1,8682125.0,8683626,8684245,8686580.0,C34C6.9.2
1688,D2085.5g.1,ham-1,8681667.0,8701107,8701604,8686580.0,C34C6.9.2
1689,D2085.5b.1,ham-1,8682125.0,8701107,8701604,8686580.0,C34C6.9.2
1690,D2085.5g.1,ham-1,8682125.0,8683905,8684246,8686580.0,C34C6.9.2
1691,D2085.5b.3,ham-1,8681884.0,8683905,8684246,8686580.0,C34C6.9.2
1692,D2085.5g.1,ham-1,8682125.0,8701107,8701604,8686580.0,C34C6.9.2
1693,D2085.5b.3,ham-1,8681884.0,8701107,8701604,8686580.0,C34C6.9.2
1694,D2085.5b.4,ham-1,8682662.0,8683566,8684394,8686580.0,C34C6.9.2
1695,D2085.5b.3,ham-1,8683156.0,8683566,8684394,8686580.0,C34C6.9.2
1696,D2085.5b.4,ham-1,8682662.0,8683626,8684245,8686580.0,C34C6.9.2
1697,D2085.5b.2,ham-1,8683156.0,8683566,8684394,8686580.0,C34C6.9.2
1698,D2085.5b.3,ham-1,8682662.0,8683566,8684394,8686580.0,C34C6.9.2
1699,D2085.5g.1,ham-1,8682662.0,8683566,8684394,8686580.0,C34C6.9.2
1700,D2085.5b.3,ham-1,8683156.0,8683626,8684245,8686580.0,C34C6.9.2
1701,D2085.5b.1,ham-1,8682662.0,8683566,8684394,8686580.0,C34C6.9.2
1702,D2085.5b.2,ham-1,8682662.0,8683566,8684394,8686580.0,C34C6.9.2
1703,D2085.5b.2,ham-1,8683156.0,8683626,8684245,8686580.0,C34C6.9.2
1704,D2085.5b.4,ham-1,8682662.0,8683905,8684246,8686580.0,C34C6.9.2
1705,D2085.5b.3,ham-1,8682662.0,8683626,8684245,8686580.0,C34C6.9.2
1706,D2085.5b.3,ham-1,8683156.0,8683905,8684246,8686580.0,C34C6.9.2
1707,D2085.5b.1,ham-1,8682662.0,8683626,8684245,8686580.0,C34C6.9.2
1708,D2085.5g.1,ham-1,8682662.0,8683626,8684245,8686580.0,C34C6.9.2
1709,D2085.5b.3,ham-1,8682662.0,8683905,8684246,8686580.0,C34C6.9.2
1710,D2085.5b.1,ham-1,8682662.0,8683905,8684246,8686580.0,C34C6.9.2
1711,D2085.5g.1,ham-1,8683156.0,8683566,8684394,8686580.0,C34C6.9.2
1712,D2085.5b.2,ham-1,8682125.0,8683566,8684394,8686580.0,C34C6.9.2
1713,D2085.5b.2,ham-1,8682662.0,8683626,8684245,8686580.0,C34C6.9.2
1714,D2085.5g.1,ham-1,8682662.0,8683905,8684246,8686580.0,C34C6.9.2
1715,D2085.5b.1,ham-1,8682662.0,8701107,8701604,8686580.0,C34C6.9.2
1716,D2085.5b.4,ham-1,8682662.0,8701107,8701604,8686580.0,C34C6.9.2
1717,D2085.5b.3,ham-1,8682662.0,8701107,8701604,8686580.0,C34C6.9.2
1718,D2085.5b.3,ham-1,8683156.0,8701107,8701604,8686580.0,C34C6.9.2
1719,D2085.5b.2,ham-1,8683156.0,8683905,8684246,8686580.0,C34C6.9.2
1720,D2085.5b.2,ham-1,8682662.0,8683905,8684246,8686580.0,C34C6.9.2
1721,D2085.5g.1,ham-1,8683156.0,8683626,8684245,8686580.0,C34C6.9.2
1722,D2085.5b.4,ham-1,8683156.0,8683566,8684394,8686580.0,C34C6.9.2
1723,D2085.5g.1,ham-1,8682662.0,8701107,8701604,8686580.0,C34C6.9.2
1724,D2085.5b.2,ham-1,8683156.0,8701107,8701604,8686580.0,C34C6.9.2
1725,D2085.5b.2,ham-1,8682662.0,8701107,8701604,8686580.0,C34C6.9.2
1726,D2085.5g.1,ham-1,8683156.0,8683905,8684246,8686580.0,C34C6.9.2
1727,D2085.5b.4,ham-1,8683156.0,8683626,8684245,8686580.0,C34C6.9.2
1728,D2085.5b.1,ham-1,8683156.0,8683566,8684394,8686580.0,C34C6.9.2
1729,D2085.5b.4,ham-1,8683295.0,8683566,8684394,8686580.0,C34C6.9.2
1730,D2085.5b.4,ham-1,8683156.0,8683905,8684246,8686580.0,C34C6.9.2
1731,D2085.5g.1,ham-1,8683156.0,8701107,8701604,8686580.0,C34C6.9.2
1732,D2085.5b.2,ham-1,8682125.0,8683626,8684245,8686580.0,C34C6.9.2
1733,D2085.5b.4,ham-1,8683156.0,8701107,8701604,8686580.0,C34C6.9.2
1734,D2085.5b.4,ham-1,8683295.0,8683626,8684245,8686580.0,C34C6.9.2
1735,D2085.5b.1,ham-1,8683156.0,8683626,8684245,8686580.0,C34C6.9.2
1736,D2085.5b.2,ham-1,8683293.0,8683566,8684394,8686580.0,C34C6.9.2
1737,D2085.5b.2,ham-1,8682125.0,8683905,8684246,8686580.0,C34C6.9.2
1738,D2085.5b.3,ham-1,8683295.0,8683566,8684394,8686580.0,C34C6.9.2
1739,D2085.5b.4,ham-1,8683295.0,8683905,8684246,8686580.0,C34C6.9.2
1740,D2085.5g.1,ham-1,8683295.0,8683566,8684394,8686580.0,C34C6.9.2
1741,D2085.5b.1,ham-1,8683156.0,8683905,8684246,8686580.0,C34C6.9.2
1742,D2085.5b.2,ham-1,8683293.0,8683626,8684245,8686580.0,C34C6.9.2
1743,D2085.5b.1,ham-1,8683293.0,8683566,8684394,8686580.0,C34C6.9.2
1744,D2085.5b.4,ham-1,8683295.0,8701107,8701604,8686580.0,C34C6.9.2
1745,D2085.5b.2,ham-1,8682125.0,8701107,8701604,8686580.0,C34C6.9.2
1746,D2085.5g.1,ham-1,8683295.0,8683626,8684245,8686580.0,C34C6.9.2
1747,D2085.5b.1,ham-1,8683293.0,8683626,8684245,8686580.0,C34C6.9.2
1748,D2085.5b.1,ham-1,8683156.0,8701107,8701604,8686580.0,C34C6.9.2
1749,D2085.5b.3,ham-1,8683295.0,8683626,8684245,8686580.0,C34C6.9.2
1750,D2085.5b.1,ham-1,8683293.0,8683905,8684246,8686580.0,C34C6.9.2
1751,D2085.5g.1,ham-1,8683295.0,8683905,8684246,8686580.0,C34C6.9.2
1752,D2085.5b.2,ham-1,8683293.0,8683905,8684246,8686580.0,C34C6.9.2
1753,D2085.5b.1,ham-1,8683293.0,8701107,8701604,8686580.0,C34C6.9.2
1754,D2085.5g.1,ham-1,8683295.0,8701107,8701604,8686580.0,C34C6.9.2
1755,D2085.5b.2,ham-1,8683293.0,8701107,8701604,8686580.0,C34C6.9.2
1756,T01B7.8.1,ham-1,8737556.0,8741265,8744150,8746539.0,K08F8.1d.1
1757,D2085.5b.3,ham-1,8683295.0,8683905,8684246,8686580.0,C34C6.9.2
1758,C34C6.5c.1,ham-1,8701252.0,8701107,8701604,8703315.0,C34C6.8.1
1759,T01B7.8.1,ham-1,8737556.0,8741265,8745331,8746539.0,K08F8.1d.1
1760,T01B7.4.1,ham-1,8716281.0,8716369,8716676,8720077.0,T01B7.5b.6
1761,D2085.5b.3,ham-1,8683295.0,8701107,8701604,8686580.0,C34C6.9.2
1762,T01B7.8.1,ham-1,8737556.0,8747148,8747681,8746539.0,K08F8.1d.1
1763,T01B7.4.1,ham-1,8716281.0,8716380,8716676,8720077.0,T01B7.5b.6
1764,F07H5.2.1,ham-1,8783670.0,8784157,8784967,8790913.0,F07H5.13.1
1765,C34C6.5c.1,ham-1,8701252.0,8701110,8701606,8703315.0,C34C6.8.1
1766,T01B7.4.1,ham-1,8716281.0,8718165,8718183,8720077.0,T01B7.5b.6
1767,F07H5.7.1,ham-1,8794172.0,8796405,8796711,8804779.0,F07H5.8.1
1768,F46C5.1.1,ham-1,8821190.0,8822697,8822953,8828121.0,F46C5.3.1
1769,C34C6.5c.1,ham-1,8701252.0,8707042,8707285,8703315.0,C34C6.8.1
1770,F46C5.9.1,ham-1,8810729.0,8810981,8811320,8812262.0,F46C5.8.1
1771,T01B7.4.1,ham-1,8716281.0,8741265,8744150,8720077.0,T01B7.5b.6
1772,F46C5.1.1,ham-1,8821190.0,8822705,8822958,8828121.0,F46C5.3.1
1773,F07H5.7.1,ham-1,8794172.0,8796409,8796713,8804779.0,F07H5.8.1
1774,F07H5.2.1,ham-1,8783670.0,8784209,8784967,8790913.0,F07H5.13.1
1775,F46C5.6.1,ham-1,8844515.0,8846643,8846894,8848765.0,T14D7.1.1
1776,F46C5.9.1,ham-1,8810729.0,8813475,8814000,8812262.0,F46C5.8.1
1777,F07H5.7.1,ham-1,8794172.0,8810981,8811320,8804779.0,F07H5.8.1
1778,F46C5.6.1,ham-1,8844515.0,8846643,8846897,8848765.0,T14D7.1.1
1779,F46C5.1.1,ham-1,8821190.0,8846643,8846894,8828121.0,F46C5.3.1
1780,T07D4.5.1,ham-1,8884332.0,8884222,8884582,8889307.0,T07D4.4e.1
1781,B0457.2.1,ham-1,8926551.0,8927180,8927621,8929484.0,T21B10.7.1
1782,F07H5.2.1,ham-1,8783670.0,8785586,8786346,8790913.0,F07H5.13.1
1783,F46C5.6.1,ham-1,8844515.0,8884222,8884582,8848765.0,T14D7.1.1
1784,T07D4.5.1,ham-1,8884332.0,8884230,8884567,8889307.0,T07D4.4e.1
1785,C18E9.3f.1,ham-1,8969325.0,8969207,8969582,8971906.0,C18E9.5.1
1786,C18E9.3c.1,ham-1,8969333.0,8969207,8969582,8971906.0,C18E9.5.1
1787,B0457.2.1,ham-1,8926551.0,8927192,8927621,8929484.0,T21B10.7.1
1788,C18E9.3e.1,ham-1,8969333.0,8969207,8969582,8971906.0,C18E9.5.1
1789,C18E9.3c.1,ham-1,8969333.0,8969211,8969568,8971906.0,C18E9.5.1
1790,F07H5.2.1,ham-1,8783670.0,8785594,8786331,8790913.0,F07H5.13.1
1791,C18E9.3d.1,ham-1,8969327.0,8969207,8969582,8971906.0,C18E9.5.1
1792,C18E9.3f.1,ham-1,8969325.0,8969211,8969568,8971906.0,C18E9.5.1
1793,T07D4.5.1,ham-1,8884332.0,8884243,8884553,8889307.0,T07D4.4e.1
1794,C18E9.3d.1,ham-1,8969327.0,8969211,8969568,8971906.0,C18E9.5.1
1795,C18E9.3e.1,ham-1,8969333.0,8969211,8969568,8971906.0,C18E9.5.1
1796,C18E9.9.1,ham-1,8989544.0,8992784,8993069,8994386.0,C18E9.11b.1
1797,C18E9.3c.1,ham-1,8969333.0,8969212,8969574,8971906.0,C18E9.5.1
1798,B0457.2.1,ham-1,8926551.0,8927215,8927550,8929484.0,T21B10.7.1
1799,C18E9.3f.1,ham-1,8969325.0,8969212,8969574,8971906.0,C18E9.5.1
1800,T07D4.5.1,ham-1,8884332.0,8912650,8912715,8889307.0,T07D4.4e.1
1801,F07H5.2.1,ham-1,8783670.0,8786945,8787925,8790913.0,F07H5.13.1
1802,C18E9.3c.1,ham-1,8969333.0,8973657,8973954,8971906.0,C18E9.5.1
1803,F44G4.3.1,ham-1,8997662.0,8997417,8997817,8999532.0,F44G4.4a.1
1804,C18E9.3e.1,ham-1,8969333.0,8969212,8969574,8971906.0,C18E9.5.1
1805,C18E9.3d.1,ham-1,8969327.0,8969212,8969574,8971906.0,C18E9.5.1
1806,C18E9.3f.1,ham-1,8969325.0,8973657,8973954,8971906.0,C18E9.5.1
1807,C18E9.9.1,ham-1,8989544.0,8992791,8993053,8994386.0,C18E9.11b.1
1808,B0457.2.1,ham-1,8926551.0,8930932,8932270,8929484.0,T21B10.7.1
1809,C18E9.3e.1,ham-1,8969333.0,8973657,8973954,8971906.0,C18E9.5.1
1810,F07H5.2.1,ham-1,8783670.0,8786997,8787909,8790913.0,F07H5.13.1
1811,C18E9.3c.2,ham-1,8969325.0,8969207,8969582,8971906.0,C18E9.5.1
1812,C18E9.3d.1,ham-1,8969327.0,8973657,8973954,8971906.0,C18E9.5.1
1813,F07H5.2.1,ham-1,8783670.0,8787020,8787906,8790913.0,F07H5.13.1
1814,F44G4.8a.1,ham-1,9019798.0,9020660,9021081,9026894.0,F37B12.1.1
1815,T24B8.1a.1,ham-1,9057085.0,9057033,9057823,9059389.0,T24B8.3b.1
1816,C18E9.9.1,ham-1,8989544.0,8997417,8997817,8994386.0,C18E9.11b.1
1817,F44G4.3.1,ham-1,8997662.0,8997430,8997808,8999532.0,F44G4.4a.1
1818,F37B12.1.1,ham-1,9029268.0,9030637,9030840,9035562.0,F37B12.2.1
1819,F07H5.2.1,ham-1,8783670.0,8788203,8789455,8790913.0,F07H5.13.1
1820,F44G4.8a.1,ham-1,9019798.0,9030637,9030840,9026894.0,F37B12.1.1
1821,F44G4.3.1,ham-1,8997662.0,9020660,9021081,8999532.0,F44G4.4a.1
1822,C18E9.3c.2,ham-1,8969325.0,8969211,8969568,8971906.0,C18E9.5.1
1823,C07H4.2.1,ham-1,9098605.0,9098906,9099341,9100456.0,T24H10.1.1
1824,T24B8.1a.1,ham-1,9057085.0,9057133,9057807,9059389.0,T24B8.3b.1
1825,F07H5.2.1,ham-1,8783670.0,8788520,8789422,8790913.0,F07H5.13.1
1826,T24B8.3a.1,ham-1,9061137.0,9059962,9062638,9082626.0,T24B8.5.1
1827,C07H4.2.1,ham-1,9098605.0,9098906,9099353,9100456.0,T24H10.1.1
1828,T24B8.1a.1,ham-1,9057085.0,9057216,9057615,9059389.0,T24B8.3b.1
1829,T23G7.4.1,ham-1,9177152.0,9177013,9177424,9178434.0,T23G7.5a.1
1830,F37B12.1.1,ham-1,9029268.0,9031805,9032318,9035562.0,F37B12.2.1
1831,C07H4.2.1,ham-1,9098605.0,9098957,9099333,9100456.0,T24H10.1.1
