,five_prime_transcript,peak,five_prime_start,peak_start (used to compare),peak_end,nearest_three_prime_end,three_prime_transcript
1401,C46C2.1m.1,ham-1,9200110.0,9196301,9197605,9196068.0,C46C2.7.2
1402,C46C2.1b.1,ham-1,9200114.0,9197875,9198826,9196068.0,C46C2.7.2
1403,C46C2.1p.1,ham-1,9200110.0,9197875,9198826,9196068.0,C46C2.7.2
1404,C46C2.1n.1,ham-1,9200106.0,9197875,9198826,9196068.0,C46C2.7.2
1405,C46C2.1t.1,ham-1,9200114.0,9198065,9198643,9196068.0,C46C2.7.2
1406,C46C2.1d.1,ham-1,9200103.0,9196321,9197485,9196068.0,C46C2.7.2
1407,C46C2.1m.1,ham-1,9200110.0,9196300,9197610,9196068.0,C46C2.7.2
1408,C46C2.1b.1,ham-1,9200114.0,9196321,9197485,9196068.0,C46C2.7.2
1409,C46C2.1p.1,ham-1,9200110.0,9196321,9197485,9196068.0,C46C2.7.2
1410,C46C2.1j.1,ham-1,9200110.0,9196321,9197485,9196068.0,C46C2.7.2
1411,C46C2.1r.1,ham-1,9200110.0,9197940,9198761,9196068.0,C46C2.7.2
1412,C46C2.1a.1,ham-1,9200116.0,9197940,9198761,9196068.0,C46C2.7.2
1413,C46C2.1d.1,ham-1,9200103.0,9196301,9197605,9196068.0,C46C2.7.2
1414,C46C2.1b.1,ham-1,9200114.0,9196301,9197605,9196068.0,C46C2.7.2
1415,C46C2.1n.1,ham-1,9200106.0,9196321,9197485,9196068.0,C46C2.7.2
1416,C46C2.1p.1,ham-1,9200110.0,9196301,9197605,9196068.0,C46C2.7.2
1417,C46C2.1b.1,ham-1,9200114.0,9196300,9197610,9196068.0,C46C2.7.2
1418,C46C2.1r.1,ham-1,9200110.0,9197875,9198826,9196068.0,C46C2.7.2
1419,C46C2.1a.1,ham-1,9200116.0,9197875,9198826,9196068.0,C46C2.7.2
1420,C46C2.1t.1,ham-1,9200114.0,9197940,9198761,9196068.0,C46C2.7.2
1421,C46C2.1j.1,ham-1,9200110.0,9196301,9197605,9196068.0,C46C2.7.2
1422,C46C2.1r.1,ham-1,9200110.0,9196321,9197485,9196068.0,C46C2.7.2
1423,C46C2.1d.1,ham-1,9200103.0,9196300,9197610,9196068.0,C46C2.7.2
1424,C46C2.1n.1,ham-1,9200106.0,9196301,9197605,9196068.0,C46C2.7.2
1425,C46C2.1a.1,ham-1,9200116.0,9196321,9197485,9196068.0,C46C2.7.2
1426,C46C2.1t.1,ham-1,9200114.0,9197875,9198826,9196068.0,C46C2.7.2
1427,C46C2.1n.1,ham-1,9200106.0,9196300,9197610,9196068.0,C46C2.7.2
1428,C46C2.1p.1,ham-1,9200110.0,9196300,9197610,9196068.0,C46C2.7.2
1429,C46C2.1r.1,ham-1,9200110.0,9196301,9197605,9196068.0,C46C2.7.2
1430,C46C2.1j.1,ham-1,9200110.0,9196300,9197610,9196068.0,C46C2.7.2
1431,C46C2.1t.1,ham-1,9200114.0,9196321,9197485,9196068.0,C46C2.7.2
1432,C46C2.1a.1,ham-1,9200116.0,9196301,9197605,9196068.0,C46C2.7.2
1433,C46C2.2.1,ham-1,9217726.0,9216359,9217215,9214402.0,C46C2.6a.1
1434,C46C2.1t.1,ham-1,9200114.0,9196301,9197605,9196068.0,C46C2.7.2
1435,C46C2.1r.1,ham-1,9200110.0,9196300,9197610,9196068.0,C46C2.7.2
1436,C46C2.1a.1,ham-1,9200116.0,9196300,9197610,9196068.0,C46C2.7.2
1437,C46C2.1t.1,ham-1,9200114.0,9196300,9197610,9196068.0,C46C2.7.2
1438,C46C2.2.1,ham-1,9217726.0,9216336,9217537,9214402.0,C46C2.6a.1
1439,C46C2.2.1,ham-1,9217726.0,9215731,9217614,9214402.0,C46C2.6a.1
1440,T20D3.5.1,ham-1,9337040.0,9335659,9336240,9335508.0,T20D3.14.2
1441,F49C12.13.1,ham-1,9321801.0,9321094,9321558,9320390.0,F49C12.12a.2
1442,C10C5.6e.1,ham-1,9386450.0,9386038,9386378,9385715.0,C10C5.7.1
1443,C10C5.6b.1,ham-1,9386450.0,9386038,9386378,9385715.0,C10C5.7.1
1444,T20D3.5.1,ham-1,9337040.0,9335645,9336209,9335508.0,T20D3.14.2
1445,C10C5.6d.1,ham-1,9386457.0,9386038,9386378,9385715.0,C10C5.7.1
1446,C10C5.6a.1,ham-1,9386457.0,9386038,9386378,9385715.0,C10C5.7.1
1447,C10C5.6b.1,ham-1,9386450.0,9386030,9386378,9385715.0,C10C5.7.1
1448,C10C5.2.1,ham-1,9371508.0,9368222,9368571,9343736.0,C10C5.1j.1
1449,C10C5.6e.1,ham-1,9386450.0,9386030,9386378,9385715.0,C10C5.7.1
1450,C10C5.6d.1,ham-1,9386457.0,9386030,9386378,9385715.0,C10C5.7.1
1451,F49C12.13.1,ham-1,9321801.0,9321090,9321550,9320390.0,F49C12.12a.2
1452,T20D3.5.1,ham-1,9337040.0,9335576,9336277,9335508.0,T20D3.14.2
1453,C10C5.6a.1,ham-1,9386457.0,9386030,9386378,9385715.0,C10C5.7.1
1454,F38E11.5.1,ham-1,9459731.0,9459265,9459595,9453409.0,F38E11.3.2
1455,F56H11.1c.1,ham-1,9540806.0,9535879,9536431,9531503.0,F56H11.2a.1
1456,F56H11.1b.1,ham-1,9540835.0,9535879,9536431,9531503.0,F56H11.2a.1
1457,F56H11.4a.1,ham-1,9526366.0,9525904,9526415,9523869.0,C33A12.1.1
1458,F38E11.5.1,ham-1,9459731.0,9459197,9459595,9453409.0,F38E11.3.2
1459,F56H11.1g.1,ham-1,9540808.0,9535879,9536431,9531503.0,F56H11.2a.1
1460,C33A12.19a.1,ham-1,9516999.0,9516914,9517132,9511126.0,C33A12.3a.1
1461,F56H11.1b.1,ham-1,9540835.0,9535864,9536467,9531503.0,F56H11.2a.1
1462,F56H11.1a.1,ham-1,9540808.0,9535879,9536431,9531503.0,F56H11.2a.1
1463,F56H11.4a.1,ham-1,9526366.0,9525786,9526488,9523869.0,C33A12.1.1
1464,F56H11.1c.1,ham-1,9540806.0,9535864,9536467,9531503.0,F56H11.2a.1
1465,F38E11.5.1,ham-1,9459731.0,9459196,9459585,9453409.0,F38E11.3.2
1466,F56H11.1g.1,ham-1,9540808.0,9535864,9536467,9531503.0,F56H11.2a.1
1467,F56H11.4a.1,ham-1,9526366.0,9525756,9526490,9523869.0,C33A12.1.1
1468,W09C2.1f.1,ham-1,9615990.0,9615480,9615928,9599433.0,F27C8.1.1
1469,F56H11.1b.1,ham-1,9540835.0,9535844,9536473,9531503.0,F56H11.2a.1
1470,F56H11.1a.1,ham-1,9540808.0,9535864,9536467,9531503.0,F56H11.2a.1
1471,C33A12.19a.1,ham-1,9516999.0,9516769,9517226,9511126.0,C33A12.3a.1
1472,W09C2.1b.1,ham-1,9615997.0,9615480,9615928,9599433.0,F27C8.1.1
1473,F56H11.1c.1,ham-1,9540806.0,9535844,9536473,9531503.0,F56H11.2a.1
1474,F56H11.1g.1,ham-1,9540808.0,9535844,9536473,9531503.0,F56H11.2a.1
1475,F58G6.9b.1,ham-1,9651394.0,9651282,9651408,9650550.0,F58G6.2a.1
1476,F56H11.4a.1,ham-1,9526366.0,9524868,9525497,9523869.0,C33A12.1.1
1477,W09C2.1f.1,ham-1,9615990.0,9615397,9615913,9599433.0,F27C8.1.1
1478,F56H11.1a.1,ham-1,9540808.0,9535844,9536473,9531503.0,F56H11.2a.1
1479,F56H11.1g.1,ham-1,9540808.0,9535104,9535445,9531503.0,F56H11.2a.1
1480,C33A12.19a.1,ham-1,9516999.0,9516752,9517226,9511126.0,C33A12.3a.1
1481,W09C2.1b.1,ham-1,9615997.0,9615397,9615913,9599433.0,F27C8.1.1
1482,F58G6.9a.1,ham-1,9651394.0,9651282,9651408,9650550.0,F58G6.2a.1
1483,F56H11.1c.1,ham-1,9540806.0,9535104,9535445,9531503.0,F56H11.2a.1
1484,F56H11.1g.1,ham-1,9540808.0,9535081,9535434,9531503.0,F56H11.2a.1
1485,F56H11.1a.1,ham-1,9540808.0,9535104,9535445,9531503.0,F56H11.2a.1
1486,F56H11.4a.1,ham-1,9526366.0,9524858,9525532,9523869.0,C33A12.1.1
1487,F58G6.2a.1,ham-1,9648982.0,9647809,9648184,9644686.0,F58G6.1.2
1488,F56H11.1b.1,ham-1,9540835.0,9535104,9535445,9531503.0,F56H11.2a.1
1489,F58G6.9c.2,ham-1,9651591.0,9651282,9651408,9650550.0,F58G6.2a.1
1490,C33A12.19a.1,ham-1,9516999.0,9513272,9514002,9511126.0,C33A12.3a.1
1491,F56H11.1g.1,ham-1,9540808.0,9533980,9534742,9531503.0,F56H11.2a.1
1492,F56H11.1a.1,ham-1,9540808.0,9535081,9535434,9531503.0,F56H11.2a.1
1493,F58G6.9b.2,ham-1,9651579.0,9651282,9651408,9650550.0,F58G6.2a.1
1494,F56H11.1c.1,ham-1,9540806.0,9535081,9535434,9531503.0,F56H11.2a.1
1495,F56H11.1g.1,ham-1,9540808.0,9533955,9534784,9531503.0,F56H11.2a.1
1496,F56H11.1a.1,ham-1,9540808.0,9533980,9534742,9531503.0,F56H11.2a.1
1497,F56H11.1b.1,ham-1,9540835.0,9535081,9535434,9531503.0,F56H11.2a.1
1498,C33A12.19a.1,ham-1,9516999.0,9513007,9513988,9511126.0,C33A12.3a.1
1499,F58G6.2a.1,ham-1,9648982.0,9647728,9648263,9644686.0,F58G6.1.2
1500,F58G6.9a.2,ham-1,9651675.0,9651282,9651408,9650550.0,F58G6.2a.1
1501,F58G6.9b.1,ham-1,9651677.0,9651282,9651408,9650550.0,F58G6.2a.1
1502,F58G6.9a.1,ham-1,9651677.0,9651282,9651408,9650550.0,F58G6.2a.1
1503,F56H11.1a.1,ham-1,9540808.0,9533955,9534784,9531503.0,F56H11.2a.1
1504,F56H11.1c.1,ham-1,9540806.0,9533980,9534742,9531503.0,F56H11.2a.1
1505,F56H11.1g.1,ham-1,9540808.0,9532181,9532476,9531503.0,F56H11.2a.1
1506,F58G6.9c.1,ham-1,9651469.0,9651282,9651408,9650550.0,F58G6.2a.1
1507,C33A12.19a.1,ham-1,9516999.0,9512945,9514430,9511126.0,C33A12.3a.1
1508,F56H11.1a.1,ham-1,9540808.0,9532181,9532476,9531503.0,F56H11.2a.1
1509,F56H11.1b.1,ham-1,9540835.0,9533980,9534742,9531503.0,F56H11.2a.1
1510,F56H11.1g.1,ham-1,9540808.0,9532181,9532189,9531503.0,F56H11.2a.1
1511,K01H12.1a.1,ham-1,9707147.0,9706716,9707053,9697255.0,ZK1251.9a.1
1512,C33A12.19a.1,ham-1,9516999.0,9511280,9511937,9511126.0,C33A12.3a.1
1513,F56H11.1a.1,ham-1,9540808.0,9532181,9532189,9531503.0,F56H11.2a.1
1514,F58G6.2a.1,ham-1,9648982.0,9647707,9648251,9644686.0,F58G6.1.2
1515,K01H12.1a.1,ham-1,9707147.0,9706662,9707095,9697255.0,ZK1251.9a.1
1516,F56H11.1c.1,ham-1,9540806.0,9533955,9534784,9531503.0,F56H11.2a.1
1517,C28D4.9.1,ham-1,9725385.0,9718312,9718913,9714886.0,K01H12.4.1
1518,C28D4.9.1,ham-1,9725251.0,9718312,9718913,9714886.0,K01H12.4.1
1519,K01H12.1a.1,ham-1,9707147.0,9706654,9707126,9697255.0,ZK1251.9a.1
1520,C33A12.19a.1,ham-1,9516999.0,9511227,9511985,9511126.0,C33A12.3a.1
1521,F56H11.1c.1,ham-1,9540806.0,9532181,9532476,9531503.0,F56H11.2a.1
1522,F56H11.1b.1,ham-1,9540835.0,9533955,9534784,9531503.0,F56H11.2a.1
1523,C28D4.10a.1,ham-1,9738494.0,9735739,9736124,9732017.0,C28D4.2c.1
1524,C28D4.9.1,ham-1,9725251.0,9717921,9718888,9714886.0,K01H12.4.1
1525,C33A12.19a.1,ham-1,9516999.0,9511209,9512030,9511126.0,C33A12.3a.1
1526,H27C11.1a.2,ham-1,9757641.0,9757001,9757453,9747227.0,C28D4.8.1
1527,C28D4.9.1,ham-1,9725385.0,9717921,9718888,9714886.0,K01H12.4.1
1528,H27C11.1a.1,ham-1,9757648.0,9757001,9757453,9747227.0,C28D4.8.1
1529,C28D4.9.1,ham-1,9725251.0,9717293,9717720,9714886.0,K01H12.4.1
1530,F56H11.1b.1,ham-1,9540835.0,9532181,9532476,9531503.0,F56H11.2a.1
1531,F56H11.1c.1,ham-1,9540806.0,9532181,9532189,9531503.0,F56H11.2a.1
1532,H27C11.1b.2,ham-1,9757642.0,9757001,9757453,9747227.0,C28D4.8.1
1533,C28D4.9.1,ham-1,9725251.0,9717279,9718978,9714886.0,K01H12.4.1
1534,H27C11.1b.2,ham-1,9761131.0,9757001,9757453,9747227.0,C28D4.8.1
1535,H27C11.1a.2,ham-1,9757641.0,9756877,9757579,9747227.0,C28D4.8.1
1536,C28D4.10a.1,ham-1,9738494.0,9735738,9736135,9732017.0,C28D4.2c.1
1537,H27C11.1a.1,ham-1,9757648.0,9756877,9757579,9747227.0,C28D4.8.1
1538,H27C11.1b.1,ham-1,9760154.0,9757001,9757453,9747227.0,C28D4.8.1
1539,C28D4.9.1,ham-1,9725385.0,9717293,9717720,9714886.0,K01H12.4.1
1540,H27C11.1a.1,ham-1,9757648.0,9756875,9757546,9747227.0,C28D4.8.1
1541,H27C11.1b.2,ham-1,9761131.0,9756877,9757579,9747227.0,C28D4.8.1
1542,H27C11.1a.2,ham-1,9757641.0,9756875,9757546,9747227.0,C28D4.8.1
1543,H27C11.1b.1,ham-1,9760154.0,9756877,9757579,9747227.0,C28D4.8.1
1544,H27C11.1b.2,ham-1,9757642.0,9756877,9757579,9747227.0,C28D4.8.1
1545,H27C11.1b.2,ham-1,9761131.0,9756875,9757546,9747227.0,C28D4.8.1
1546,H27C11.1b.1,ham-1,9761131.0,9757001,9757453,9747227.0,C28D4.8.1
1547,F56H11.1b.1,ham-1,9540835.0,9532181,9532189,9531503.0,F56H11.2a.1
1548,H27C11.1a.1,ham-1,9757648.0,9755990,9756029,9747227.0,C28D4.8.1
1549,H27C11.1b.2,ham-1,9761131.0,9755990,9756029,9747227.0,C28D4.8.1
1550,T13F2.6.1,ham-1,9778321.0,9777512,9777889,9774799.0,T13F2.7.1
1551,H27C11.1b.2,ham-1,9757642.0,9756875,9757546,9747227.0,C28D4.8.1
1552,H27C11.1b.1,ham-1,9760154.0,9756875,9757546,9747227.0,C28D4.8.1
1553,H27C11.1a.2,ham-1,9757641.0,9755990,9756029,9747227.0,C28D4.8.1
1554,H27C11.1b.1,ham-1,9761131.0,9756877,9757579,9747227.0,C28D4.8.1
1555,W08D2.4a.1,ham-1,9803023.0,9802751,9804015,9802226.0,T13F2.1a.1
1556,H27C11.1b.2,ham-1,9757642.0,9755990,9756029,9747227.0,C28D4.8.1
1557,C28D4.10a.1,ham-1,9738494.0,9734834,9735178,9732017.0,C28D4.2c.1
1558,H27C11.1b.1,ham-1,9760154.0,9755990,9756029,9747227.0,C28D4.8.1
1559,W08D2.7.1,ham-1,9825694.0,9825184,9825655,9823156.0,W08D2.6.1
1560,H27C11.1b.1,ham-1,9761131.0,9756875,9757546,9747227.0,C28D4.8.1
1561,W08D2.4a.1,ham-1,9803023.0,9802735,9804023,9802226.0,T13F2.1a.1
1562,C28D4.9.1,ham-1,9725385.0,9717279,9718978,9714886.0,K01H12.4.1
1563,W08D2.7.1,ham-1,9825694.0,9825132,9825658,9823156.0,W08D2.6.1
1564,H27C11.1b.1,ham-1,9761131.0,9755990,9756029,9747227.0,C28D4.8.1
1565,C28D4.10a.1,ham-1,9738494.0,9734834,9735180,9732017.0,C28D4.2c.1
1566,F32B6.1.1,ham-1,9879329.0,9875632,9876035,9866140.0,K07F5.15.3
1567,F32B6.1.1,ham-1,9879329.0,9875622,9876047,9866140.0,K07F5.15.3
1568,F32B6.1.1,ham-1,9879329.0,9875270,9875274,9866140.0,K07F5.15.3
1569,F32B6.1.1,ham-1,9879329.0,9873710,9874256,9866140.0,K07F5.15.3
1570,F32B6.1.1,ham-1,9879329.0,9873699,9874295,9866140.0,K07F5.15.3
1571,F32B6.1.1,ham-1,9879329.0,9873616,9874333,9866140.0,K07F5.15.3
1572,F32B6.1.1,ham-1,9879329.0,9872243,9873191,9866140.0,K07F5.15.3
1573,F32B6.1.1,ham-1,9879329.0,9872216,9873182,9866140.0,K07F5.15.3
1574,F32B6.1.1,ham-1,9879329.0,9867905,9868347,9866140.0,K07F5.15.3
1575,F32B6.1.1,ham-1,9879329.0,9867891,9868402,9866140.0,K07F5.15.3
1576,F32B6.1.1,ham-1,9879329.0,9867886,9868433,9866140.0,K07F5.15.3
1577,F32B6.8b.1,ham-1,9899564.0,9899246,9899501,9896136.0,F32B6.7.1
1578,F32B6.9.1,ham-1,9903908.0,9902516,9903409,9902500.0,F32B6.8b.1
1579,F32B6.8b.1,ham-1,9899564.0,9899238,9899543,9896136.0,F32B6.7.1
1580,F25H8.2.1,ham-1,9932235.0,9932048,9932384,9930989.0,F25H8.1a.1
1581,F25H8.2.1,ham-1,9932235.0,9932030,9932383,9930989.0,F25H8.1a.1
1582,F25H8.2.1,ham-1,9932235.0,9932021,9932393,9930989.0,F25H8.1a.1
1583,C47E12.6.1,ham-1,9983195.0,9982431,9982674,9980842.0,C47E12.7.1
1584,C47E12.6.1,ham-1,9983195.0,9982421,9982631,9980842.0,C47E12.7.1
1585,T13H10.2.1,ham-1,9964245.0,9947999,9948404,9934322.0,F25H8.7.1
1586,C47E12.6.1,ham-1,9983195.0,9982391,9982687,9980842.0,C47E12.7.1
1587,T13H10.2.1,ham-1,9964245.0,9947996,9948404,9934322.0,F25H8.7.1
1588,W01B6.1.1,ham-1,10067816.0,10062749,10063138,10057134.0,T04B2.5.2
1589,W01B6.1.1,ham-1,10067816.0,10062714,10063153,10057134.0,T04B2.5.2
1590,W01B6.1.1,ham-1,10067816.0,10059914,10060190,10057134.0,T04B2.5.2
1591,W01B6.9.1,ham-1,10086137.0,10085708,10086053,10084484.0,W01B6.7.1
1592,W01B6.1.1,ham-1,10067816.0,10059897,10060190,10057134.0,T04B2.5.2
1593,W01B6.9.1,ham-1,10086137.0,10085689,10086058,10084484.0,W01B6.7.1
1594,K08F4.3.1,ham-1,10129257.0,10128937,10129383,10127235.0,K08F4.2.1
1595,K08F4.7.1,ham-1,10142225.0,10142069,10142143,10140420.0,K08F4.6.1
1596,T14G10.5a.2,ham-1,10151947.0,10151451,10151814,10149432.0,T14G10.6.1
1597,W01B6.9.1,ham-1,10086137.0,10085681,10086106,10084484.0,W01B6.7.1
1598,T14G10.5c.1,ham-1,10151947.0,10151451,10151814,10149432.0,T14G10.6.1
1599,T14G10.5a.2,ham-1,10152338.0,10151451,10151814,10149432.0,T14G10.6.1
1600,T14G10.5b.1,ham-1,10151949.0,10151451,10151814,10149432.0,T14G10.6.1
1601,T14G10.5a.2,ham-1,10151947.0,10150654,10151852,10149432.0,T14G10.6.1
1602,K08F4.9.2,ham-1,10142455.0,10142069,10142143,10140420.0,K08F4.6.1
1603,K08F4.3.1,ham-1,10129257.0,10128936,10129398,10127235.0,K08F4.2.1
1604,T14G10.5a.2,ham-1,10151947.0,10150645,10151900,10149432.0,T14G10.6.1
1605,T14G10.5b.1,ham-1,10151949.0,10150654,10151852,10149432.0,T14G10.6.1
1606,T14G10.5a.1,ham-1,10152338.0,10151451,10151814,10149432.0,T14G10.6.1
1607,K08F4.3.1,ham-1,10129257.0,10128921,10129437,10127235.0,K08F4.2.1
1608,T14G10.5a.2,ham-1,10152338.0,10150654,10151852,10149432.0,T14G10.6.1
1609,K04D7.1.3,ham-1,10176683.0,10176267,10176582,10165838.0,T14G10.2b.5
1610,K04D7.1.2,ham-1,10176680.0,10176267,10176582,10165838.0,T14G10.2b.5
1611,T14G10.5a.2,ham-1,10152338.0,10150645,10151900,10149432.0,T14G10.6.1
1612,T14G10.5c.1,ham-1,10151947.0,10150654,10151852,10149432.0,T14G10.6.1
1613,T14G10.5b.1,ham-1,10151949.0,10150645,10151900,10149432.0,T14G10.6.1
1614,K04D7.1.2,ham-1,10176680.0,10176193,10176610,10165838.0,T14G10.2b.5
1615,T14G10.5c.1,ham-1,10151947.0,10150645,10151900,10149432.0,T14G10.6.1
1616,K04D7.1.3,ham-1,10176683.0,10176193,10176610,10165838.0,T14G10.2b.5
1617,C24F3.2.1,ham-1,10222539.0,10221971,10222568,10219809.0,C24F3.1b.1
1618,K04D7.1.1,ham-1,10176680.0,10176267,10176582,10165838.0,T14G10.2b.5
1619,T14G10.5a.1,ham-1,10152338.0,10150654,10151852,10149432.0,T14G10.6.1
1620,K04D7.5a.1,ham-1,10197817.0,10197387,10197659,10183949.0,K04D7.4a.1
1621,F01G10.1.1,ham-1,10243612.0,10242736,10243657,10239323.0,F01G10.7.1
1622,K04D7.1.3,ham-1,10176683.0,10176185,10176606,10165838.0,T14G10.2b.5
1623,Y43C5A.3.1,ham-1,10274036.0,10273641,10274240,10272701.0,Y43C5A.2.1
1624,C24F3.2.1,ham-1,10222539.0,10221961,10222623,10219809.0,C24F3.1b.1
1625,T14G10.5a.1,ham-1,10152338.0,10150645,10151900,10149432.0,T14G10.6.1
1626,K04D7.1.2,ham-1,10176680.0,10176185,10176606,10165838.0,T14G10.2b.5
1627,Y43C5A.2.1,ham-1,10269883.0,10257490,10257580,10256042.0,F01G10.9.1
1628,C24F3.2.1,ham-1,10222539.0,10221432,10221631,10219809.0,C24F3.1b.1
1629,Y43C5A.3.1,ham-1,10274036.0,10273609,10274256,10272701.0,Y43C5A.2.1
1630,K04D7.1.1,ham-1,10176680.0,10176193,10176610,10165838.0,T14G10.2b.5
1631,K04D7.5a.1,ham-1,10197817.0,10197362,10197650,10183949.0,K04D7.4a.1
1632,K04D7.1.2,ham-1,10176680.0,10175096,10175573,10165838.0,T14G10.2b.5
1633,R09E10.7.1,ham-1,10286955.0,10284506,10284976,10281975.0,Y43C5A.6b.1
1634,K04D7.1.1,ham-1,10176680.0,10176185,10176606,10165838.0,T14G10.2b.5
1635,K04D7.1.3,ham-1,10176683.0,10175096,10175573,10165838.0,T14G10.2b.5
1636,R11A8.6.2,ham-1,10368601.0,10367859,10368203,10366511.0,R11A8.5.1
1637,F01G10.1.1,ham-1,10243612.0,10242736,10243629,10239323.0,F01G10.7.1
1638,C24F3.2.1,ham-1,10222539.0,10221418,10222625,10219809.0,C24F3.1b.1
1639,R09E10.7.1,ham-1,10286955.0,10284468,10284961,10281975.0,Y43C5A.6b.1
1640,R11A8.6.1,ham-1,10368607.0,10367859,10368203,10366511.0,R11A8.5.1
1641,K04D7.1.2,ham-1,10176680.0,10175036,10175513,10165838.0,T14G10.2b.5
1642,K04D7.1.1,ham-1,10176680.0,10175096,10175573,10165838.0,T14G10.2b.5
1643,K04D7.1.3,ham-1,10176683.0,10175036,10175513,10165838.0,T14G10.2b.5
1644,R11A8.7a.1,ham-1,10374901.0,10373856,10374232,10373136.0,R11A8.6.2
1645,Y43C5B.3.2,ham-1,10350590.0,10345965,10346366,10329180.0,K11E8.1l.1
1646,R11A8.6.2,ham-1,10368601.0,10367813,10368224,10366511.0,R11A8.5.1
1647,K04D7.1.1,ham-1,10176680.0,10175036,10175513,10165838.0,T14G10.2b.5
1648,R09E10.7.1,ham-1,10286955.0,10284460,10285004,10281975.0,Y43C5A.6b.1
1649,K04D7.1.2,ham-1,10176680.0,10174942,10175618,10165838.0,T14G10.2b.5
1650,Y43C5B.3.2,ham-1,10350590.0,10345918,10346405,10329180.0,K11E8.1l.1
1651,R11A8.7h.1,ham-1,10374905.0,10373856,10374232,10373136.0,R11A8.6.2
1652,K04D7.1.3,ham-1,10176683.0,10174942,10175618,10165838.0,T14G10.2b.5
1653,R11A8.7a.1,ham-1,10374901.0,10373800,10374329,10373136.0,R11A8.6.2
1654,R11A8.7b.1,ham-1,10374903.0,10373856,10374232,10373136.0,R11A8.6.2
1655,R11A8.6.2,ham-1,10368601.0,10367813,10368184,10366511.0,R11A8.5.1
1656,K04D7.1.1,ham-1,10176680.0,10174942,10175618,10165838.0,T14G10.2b.5
1657,K04D7.1.3,ham-1,10176683.0,10170854,10171059,10165838.0,T14G10.2b.5
1658,Y43C5B.3.2,ham-1,10350590.0,10345756,10346405,10329180.0,K11E8.1l.1
1659,R11A8.7h.1,ham-1,10374905.0,10373800,10374329,10373136.0,R11A8.6.2
1660,R11A8.7a.1,ham-1,10374901.0,10373795,10374325,10373136.0,R11A8.6.2
1661,R11A8.7b.1,ham-1,10374903.0,10373800,10374329,10373136.0,R11A8.6.2
1662,R11A8.7g.1,ham-1,10374908.0,10373856,10374232,10373136.0,R11A8.6.2
1663,K04D7.1.2,ham-1,10176680.0,10170854,10171059,10165838.0,T14G10.2b.5
1664,K04D7.1.1,ham-1,10176680.0,10170854,10171059,10165838.0,T14G10.2b.5
1665,Y43C5B.3.2,ham-1,10350590.0,10344589,10345251,10329180.0,K11E8.1l.1
1666,R11A8.6.1,ham-1,10368607.0,10367813,10368224,10366511.0,R11A8.5.1
1667,R11A8.7h.1,ham-1,10375110.0,10373856,10374232,10373136.0,R11A8.6.2
1668,R11A8.7g.1,ham-1,10374908.0,10373800,10374329,10373136.0,R11A8.6.2
1669,R11A8.7b.1,ham-1,10374903.0,10373795,10374325,10373136.0,R11A8.6.2
1670,R11A8.7h.1,ham-1,10375324.0,10373856,10374232,10373136.0,R11A8.6.2
1671,R11A8.7h.1,ham-1,10376326.0,10373856,10374232,10373136.0,R11A8.6.2
1672,R11A8.7h.1,ham-1,10374905.0,10373795,10374325,10373136.0,R11A8.6.2
1673,R11A8.7g.1,ham-1,10374908.0,10373795,10374325,10373136.0,R11A8.6.2
1674,Y43C5B.3.2,ham-1,10350590.0,10344588,10344897,10329180.0,K11E8.1l.1
1675,R11A8.6.1,ham-1,10368607.0,10367813,10368184,10366511.0,R11A8.5.1
1676,R11A8.7h.1,ham-1,10376326.0,10373800,10374329,10373136.0,R11A8.6.2
1677,R11A8.7h.1,ham-1,10375110.0,10373800,10374329,10373136.0,R11A8.6.2
1678,R11A8.7h.1,ham-1,10375870.0,10373856,10374232,10373136.0,R11A8.6.2
1679,R11A8.7h.1,ham-1,10376506.0,10373856,10374232,10373136.0,R11A8.6.2
1680,R11A8.7h.1,ham-1,10375324.0,10373800,10374329,10373136.0,R11A8.6.2
1681,R11A8.7h.1,ham-1,10376326.0,10373795,10374325,10373136.0,R11A8.6.2
1682,R11A8.7h.1,ham-1,10377480.0,10373856,10374232,10373136.0,R11A8.6.2
1683,R11A8.7h.1,ham-1,10375110.0,10373795,10374325,10373136.0,R11A8.6.2
1684,R11A8.7h.1,ham-1,10378006.0,10373856,10374232,10373136.0,R11A8.6.2
1685,R11A8.7h.1,ham-1,10375324.0,10373795,10374325,10373136.0,R11A8.6.2
1686,R11A8.7h.1,ham-1,10376506.0,10373800,10374329,10373136.0,R11A8.6.2
1687,R11A8.7h.1,ham-1,10375870.0,10373800,10374329,10373136.0,R11A8.6.2
1688,R11A8.7h.1,ham-1,10377480.0,10373800,10374329,10373136.0,R11A8.6.2
1689,R11A8.7h.1,ham-1,10378657.0,10373856,10374232,10373136.0,R11A8.6.2
1690,R11A8.7h.1,ham-1,10379249.0,10373856,10374232,10373136.0,R11A8.6.2
1691,Y43C5B.3.2,ham-1,10350590.0,10344553,10345231,10329180.0,K11E8.1l.1
1692,R11A8.7h.1,ham-1,10376506.0,10373795,10374325,10373136.0,R11A8.6.2
1693,R11A8.7h.1,ham-1,10378006.0,10373800,10374329,10373136.0,R11A8.6.2
1694,R11A8.7h.1,ham-1,10379905.0,10373856,10374232,10373136.0,R11A8.6.2
1695,R11A8.7h.1,ham-1,10375870.0,10373795,10374325,10373136.0,R11A8.6.2
