,five_prime_transcript,peak,five_prime_start,peak_start (used to compare),peak_end,nearest_three_prime_end,three_prime_transcript
1798,ZK112.2g.1,ham-1,7731389.0,7720829,7721144,7717314.0,C03B8.3.1
1799,ZK652.4.1,ham-1,7855134.0,7848186,7848385,7842793.0,ZK652.8.1
1800,C02C2.1.1,ham-1,7873781.0,7872710,7873238,7868737.0,C02C2.3.1
1801,ZK688.3.1,ham-1,7892256.0,7891645,7892601,7890844.0,ZK688.5c.1
1802,ZK112.2g.1,ham-1,7731389.0,7720804,7721288,7717314.0,C03B8.3.1
1803,ZK112.2g.2,ham-1,7731389.0,7718243,7718657,7717314.0,C03B8.3.1
1804,ZK688.3.1,ham-1,7893769.0,7891640,7892590,7890844.0,ZK688.5c.1
1805,F54H12.1a.1,ham-1,7973717.0,7973117,7974271,7972463.0,F54H12.6.1
1806,ZK688.3.2,ham-1,7893763.0,7891640,7892590,7890844.0,ZK688.5c.1
1807,ZK688.3.1,ham-1,7892256.0,7891640,7892590,7890844.0,ZK688.5c.1
1808,F54H12.1c.2,ham-1,7974431.0,7973117,7974271,7972463.0,F54H12.6.1
1809,F54H12.1c.3,ham-1,7974605.0,7973117,7974271,7972463.0,F54H12.6.1
1810,ZK112.2g.1,ham-1,7731389.0,7720799,7721236,7717314.0,C03B8.3.1
1811,ZK112.2g.2,ham-1,7731389.0,7718201,7718779,7717314.0,C03B8.3.1
1812,F54H12.1a.1,ham-1,7973717.0,7973068,7974481,7972463.0,F54H12.6.1
1813,C29E4.4.1,ham-1,7929043.0,7928511,7928907,7927051.0,C29E4.13a.1
1814,F54H12.1c.3,ham-1,7974605.0,7973068,7974481,7972463.0,F54H12.6.1
1815,F54H12.1c.1,ham-1,7974588.0,7973117,7974271,7972463.0,F54H12.6.1
1816,F54H12.1a.1,ham-1,7973717.0,7973068,7974466,7972463.0,F54H12.6.1
1817,ZK112.2g.1,ham-1,7731389.0,7718243,7718657,7717314.0,C03B8.3.1
1818,ZK112.2g.2,ham-1,7731389.0,7718193,7718795,7717314.0,C03B8.3.1
1819,F54H12.1c.3,ham-1,7974605.0,7973068,7974466,7972463.0,F54H12.6.1
1820,F54H12.1c.2,ham-1,7974431.0,7973068,7974481,7972463.0,F54H12.6.1
1821,C29E4.4.1,ham-1,7929043.0,7928510,7928896,7927051.0,C29E4.13a.1
1822,C06G4.2a.2,ham-1,7979959.0,7978175,7979079,7977249.0,C06G4.4.2
1823,F54H12.1c.1,ham-1,7974588.0,7973068,7974481,7972463.0,F54H12.6.1
1824,ZK112.2g.1,ham-1,7731389.0,7718201,7718779,7717314.0,C03B8.3.1
1825,F54H12.1c.2,ham-1,7974431.0,7973068,7974466,7972463.0,F54H12.6.1
1826,C29E4.4.1,ham-1,7929043.0,7928505,7928915,7927051.0,C29E4.13a.1
1827,C06G4.2b.1,ham-1,7981074.0,7978175,7979079,7977249.0,C06G4.4.2
1828,C06G4.2a.1,ham-1,7981074.0,7978175,7979079,7977249.0,C06G4.4.2
1829,C06G4.2a.2,ham-1,7979959.0,7978149,7979081,7977249.0,C06G4.4.2
1830,F54H12.1c.3,ham-1,7974637.0,7973117,7974271,7972463.0,F54H12.6.1
1831,F54H12.1c.1,ham-1,7974588.0,7973068,7974466,7972463.0,F54H12.6.1
1832,C06G4.2a.1,ham-1,7981074.0,7978149,7979081,7977249.0,C06G4.4.2
1833,C06G4.2b.1,ham-1,7981074.0,7978149,7979081,7977249.0,C06G4.4.2
1834,F54H12.1c.1,ham-1,7973841.0,7973117,7974271,7972463.0,F54H12.6.1
1835,C06G4.2a.2,ham-1,7981074.0,7978175,7979079,7977249.0,C06G4.4.2
1836,F54H12.1c.3,ham-1,7974637.0,7973068,7974481,7972463.0,F54H12.6.1
1837,ZK112.2g.1,ham-1,7731389.0,7718193,7718795,7717314.0,C03B8.3.1
1838,F54H12.1c.1,ham-1,7973841.0,7973068,7974481,7972463.0,F54H12.6.1
1839,C06G4.2a.2,ham-1,7981074.0,7978149,7979081,7977249.0,C06G4.4.2
1840,C06G4.2c.1,ham-1,7981080.0,7978175,7979079,7977249.0,C06G4.4.2
1841,C06G4.2b.2,ham-1,7981074.0,7978175,7979079,7977249.0,C06G4.4.2
1842,F54H12.1c.3,ham-1,7974637.0,7973068,7974466,7972463.0,F54H12.6.1
1843,C06G4.2c.1,ham-1,7981080.0,7978149,7979081,7977249.0,C06G4.4.2
1844,F54H12.1c.1,ham-1,7973841.0,7973068,7974466,7972463.0,F54H12.6.1
1845,K12H4.4.1,ham-1,8045017.0,8043737,8044136,8042576.0,K12H4.6.1
1846,C06G4.2b.2,ham-1,7981074.0,7978149,7979081,7977249.0,C06G4.4.2
1847,K12H4.1.1,ham-1,8067289.0,8065276,8065280,8048493.0,K12H4.7.1
1848,K06H7.4.1,ham-1,8085705.0,8085269,8085768,8083785.0,K06H7.7.1
1849,C14B9.10.1,ham-1,8130852.0,8130291,8130672,8129590.0,C14B9.7.1
1850,K12H4.4.1,ham-1,8045017.0,8043735,8044103,8042576.0,K12H4.6.1
1851,K06H7.2.1,ham-1,8093573.0,8093087,8093419,8093042.0,K06H7.9.1
1852,K12H4.1.1,ham-1,8067289.0,8065225,8065355,8048493.0,K12H4.7.1
1853,C14B9.10.1,ham-1,8130852.0,8130278,8130699,8129590.0,C14B9.7.1
1854,C14B9.10.2,ham-1,8130864.0,8130291,8130672,8129590.0,C14B9.7.1
1855,C14B9.2.1,ham-1,8133665.0,8132774,8132901,8132436.0,C14B9.10.2
1856,K06H7.2.1,ham-1,8093573.0,8093077,8093422,8093042.0,K06H7.9.1
1857,K12H4.4.1,ham-1,8045017.0,8043733,8044144,8042576.0,K12H4.6.1
1858,C14B9.10.1,ham-1,8130852.0,8130271,8130709,8129590.0,C14B9.7.1
1859,K06H7.4.1,ham-1,8085705.0,8085268,8085773,8083785.0,K06H7.7.1
1860,C14B9.10.2,ham-1,8130864.0,8130278,8130699,8129590.0,C14B9.7.1
1861,C50C3.6.1,ham-1,8164373.0,8163782,8164189,8161865.0,C50C3.8.1
1862,C30A5.5.1,ham-1,8203054.0,8201636,8201990,8194039.0,C50C3.9a.1
1863,C02F5.7a.2,ham-1,8229784.0,8228863,8229294,8227483.0,C30A5.2.2
1864,D2007.4.1,ham-1,8145015.0,8144553,8144907,8139910.0,C14B9.8a.1
1865,C14B9.10.2,ham-1,8130864.0,8130271,8130709,8129590.0,C14B9.7.1
1866,C50C3.6.1,ham-1,8164373.0,8163498,8164219,8161865.0,C50C3.8.1
1867,C02F5.7a.2,ham-1,8229784.0,8228815,8229299,8227483.0,C30A5.2.2
1868,D2007.4.1,ham-1,8145015.0,8144551,8144907,8139910.0,C14B9.8a.1
1869,C02F5.7a.1,ham-1,8229790.0,8228863,8229294,8227483.0,C30A5.2.2
1870,C02F5.7a.2,ham-1,8229784.0,8228382,8229321,8227483.0,C30A5.2.2
1871,C02F5.1.1,ham-1,8250632.0,8250254,8250534,8250197.0,C02F5.2.1
1872,F10E9.6a.2,ham-1,8294037.0,8285999,8286081,8273007.0,F09G8.8.1
1873,F10E9.6a.1,ham-1,8294037.0,8285999,8286081,8273007.0,F09G8.8.1
1874,C50C3.6.1,ham-1,8164373.0,8163490,8164205,8161865.0,C50C3.8.1
1875,C30A5.5.1,ham-1,8203054.0,8201634,8202020,8194039.0,C50C3.9a.1
1876,C02F5.1.1,ham-1,8250632.0,8250236,8250545,8250197.0,C02F5.2.1
1877,C02F5.7a.1,ham-1,8229790.0,8228815,8229299,8227483.0,C30A5.2.2
1878,F10E9.6b.1,ham-1,8300192.0,8285999,8286081,8273007.0,F09G8.8.1
1879,F10E9.6a.3,ham-1,8294037.0,8285999,8286081,8273007.0,F09G8.8.1
1880,F10E9.3.1,ham-1,8311007.0,8310213,8310458,8309806.0,F10E9.4.1
1881,F10E9.1.1,ham-1,8323163.0,8322750,8322873,8319628.0,F10E9.10.1
1882,C02F5.7a.1,ham-1,8229790.0,8228382,8229321,8227483.0,C30A5.2.2
1883,ZC262.2b.3,ham-1,8332065.0,8331724,8332123,8331128.0,ZC262.8.1
1884,C02F5.1.1,ham-1,8250632.0,8250231,8250556,8250197.0,C02F5.2.1
1885,F10E9.5.1,ham-1,8307592.0,8307320,8307652,8305838.0,F10E9.7.1
1886,ZC262.2b.5,ham-1,8332217.0,8331724,8332123,8331128.0,ZC262.8.1
1887,ZC262.2b.4,ham-1,8332088.0,8331724,8332123,8331128.0,ZC262.8.1
1888,F10E9.3.1,ham-1,8311007.0,8310210,8310472,8309806.0,F10E9.4.1
1889,F10E9.5.1,ham-1,8307592.0,8307284,8307774,8305838.0,F10E9.7.1
1890,ZC262.2b.1,ham-1,8332223.0,8331724,8332123,8331128.0,ZC262.8.1
1891,ZC262.2b.4,ham-1,8332223.0,8331724,8332123,8331128.0,ZC262.8.1
1892,ZC262.2b.3,ham-1,8332223.0,8331724,8332123,8331128.0,ZC262.8.1
1893,ZC262.2b.2,ham-1,8332223.0,8331724,8332123,8331128.0,ZC262.8.1
1894,ZC262.2a.2,ham-1,8332217.0,8331724,8332123,8331128.0,ZC262.8.1
1895,ZC262.2a.1,ham-1,8332062.0,8331724,8332123,8331128.0,ZC262.8.1
1896,F10E9.5.1,ham-1,8307592.0,8307273,8307764,8305838.0,F10E9.7.1
1897,R05D3.4b.1,ham-1,8358622.0,8358145,8358520,8356986.0,R05D3.8.1
1898,ZC262.2a.1,ham-1,8332223.0,8331724,8332123,8331128.0,ZC262.8.1
1899,R05D3.4b.1,ham-1,8358622.0,8358063,8358537,8356986.0,R05D3.8.1
1900,R05D3.2.1,ham-1,8372255.0,8370244,8371193,8366550.0,R05D3.3.1
1901,R05D3.4a.1,ham-1,8358625.0,8358145,8358520,8356986.0,R05D3.8.1
1902,ZK353.1a.1,ham-1,8405874.0,8405444,8405684,8403823.0,ZK353.8.1
1903,R05D3.4b.1,ham-1,8358622.0,8358060,8358535,8356986.0,R05D3.8.1
1904,ZK353.1b.1,ham-1,8405874.0,8405444,8405684,8403823.0,ZK353.8.1
1905,ZK353.3.1,ham-1,8395985.0,8394960,8395192,8389988.0,ZK353.10a.1
1906,ZK353.1b.1,ham-1,8406005.0,8405444,8405684,8403823.0,ZK353.8.1
1907,R05D3.4a.1,ham-1,8358625.0,8358063,8358537,8356986.0,R05D3.8.1
1908,ZK353.1a.1,ham-1,8406005.0,8405444,8405684,8403823.0,ZK353.8.1
1909,ZK353.1a.1,ham-1,8405874.0,8405383,8405643,8403823.0,ZK353.8.1
1910,ZK353.1b.1,ham-1,8405874.0,8405383,8405643,8403823.0,ZK353.8.1
1911,R05D3.2.1,ham-1,8372255.0,8369849,8371204,8366550.0,R05D3.3.1
1912,ZK353.3.1,ham-1,8395985.0,8394960,8395182,8389988.0,ZK353.10a.1
1913,R05D3.4a.1,ham-1,8358625.0,8358060,8358535,8356986.0,R05D3.8.1
1914,ZK353.1b.1,ham-1,8406005.0,8405383,8405643,8403823.0,ZK353.8.1
1915,F42H10.5a.1,ham-1,8467035.0,8461463,8461606,8450519.0,C30C11.1.1
1916,R05D3.2.1,ham-1,8372255.0,8368515,8368869,8366550.0,R05D3.3.1
1917,ZK353.3.1,ham-1,8395985.0,8392259,8392620,8389988.0,ZK353.10a.1
1918,F42H10.5a.2,ham-1,8468112.0,8461463,8461606,8450519.0,C30C11.1.1
1919,F42H10.5a.3,ham-1,8472499.0,8461463,8461606,8450519.0,C30C11.1.1
1920,F42H10.5a.1,ham-1,8472503.0,8461463,8461606,8450519.0,C30C11.1.1
1921,F42H10.5a.2,ham-1,8472503.0,8461463,8461606,8450519.0,C30C11.1.1
1922,ZK353.1a.1,ham-1,8406005.0,8405383,8405643,8403823.0,ZK353.8.1
1923,R05D3.2.1,ham-1,8372255.0,8368515,8368827,8366550.0,R05D3.3.1
1924,ZK353.3.1,ham-1,8395985.0,8392245,8392655,8389988.0,ZK353.10a.1
1925,F42H10.2.1,ham-1,8490620.0,8490249,8490517,8488455.0,F42H10.7a.1
1926,ZK1236.2.1,ham-1,8426333.0,8424930,8425508,8422654.0,ZK1236.3a.1
1927,C02D5.4.2,ham-1,8552165.0,8552051,8552435,8542982.0,ZC21.6a.1
1928,C02D5.4.2,ham-1,8552555.0,8552051,8552435,8542982.0,ZC21.6a.1
1929,F42H10.2.1,ham-1,8490620.0,8490229,8490531,8488455.0,F42H10.7a.1
1930,ZC21.10.1,ham-1,8530072.0,8528855,8529366,8528650.0,ZC21.3e.1
1931,C02D5.4.1,ham-1,8552555.0,8552051,8552435,8542982.0,ZC21.6a.1
1932,C02D5.4.2,ham-1,8552165.0,8552044,8552437,8542982.0,ZC21.6a.1
1933,C06E1.1.1,ham-1,8605832.0,8598959,8599293,8595635.0,C06E1.8.1
1934,C06E1.3.1,ham-1,8581102.0,8577511,8577764,8563026.0,C02D5.1.1
1935,ZK1236.2.1,ham-1,8426333.0,8424906,8425546,8422654.0,ZK1236.3a.1
1936,C02D5.4.2,ham-1,8552555.0,8552044,8552437,8542982.0,ZC21.6a.1
1937,F22B7.13.1,ham-1,8628932.0,8628364,8628595,8626404.0,F22B7.6b.2
1938,ZC21.10.1,ham-1,8530072.0,8528837,8529391,8528650.0,ZC21.3e.1
1939,C02D5.4.1,ham-1,8552555.0,8552044,8552437,8542982.0,ZC21.6a.1
1940,F22B7.5b.1,ham-1,8631165.0,8630810,8631120,8630776.0,F22B7.13.1
1941,ZK1236.2.1,ham-1,8426333.0,8424901,8425557,8422654.0,ZK1236.3a.1
1942,C06E1.1.1,ham-1,8605832.0,8598944,8599298,8595635.0,C06E1.8.1
1943,ZC21.10.1,ham-1,8530072.0,8528837,8529390,8528650.0,ZC21.3e.1
1944,F22B7.5a.1,ham-1,8631165.0,8630810,8631120,8630776.0,F22B7.13.1
1945,F22B7.2b.1,ham-1,8650767.0,8650221,8650489,8649492.0,F22B7.3.1
1946,F22B7.2a.1,ham-1,8650769.0,8650221,8650489,8649492.0,F22B7.3.1
1947,C06E1.3.1,ham-1,8581102.0,8577502,8577770,8563026.0,C02D5.1.1
1948,B0303.2.1,ham-1,8684808.0,8683616,8683939,8676094.0,B0523.5.1
1949,F22B7.1.1,ham-1,8665338.0,8663127,8663382,8659967.0,F22B7.10.1
1950,B0303.4.2,ham-1,8689850.0,8689569,8689995,8686643.0,B0303.3.1
1951,F22B7.13.1,ham-1,8628932.0,8628318,8628596,8626404.0,F22B7.6b.2
1952,F22B7.2b.1,ham-1,8650767.0,8650211,8650508,8649492.0,F22B7.3.1
1953,C06E1.3.1,ham-1,8581102.0,8571716,8571993,8563026.0,C02D5.1.1
1954,B0303.4.1,ham-1,8689942.0,8689569,8689995,8686643.0,B0303.3.1
1955,C06E1.1.1,ham-1,8605832.0,8598944,8599308,8595635.0,C06E1.8.1
1956,B0303.2.1,ham-1,8684808.0,8678339,8678665,8676094.0,B0523.5.1
1957,B0303.4.2,ham-1,8689850.0,8689557,8689931,8686643.0,B0303.3.1
1958,F22B7.2a.1,ham-1,8650769.0,8650211,8650508,8649492.0,F22B7.3.1
1959,B0303.7b.1,ham-1,8696945.0,8696635,8696980,8693471.0,B0303.4.1
1960,F22B7.1.1,ham-1,8665338.0,8663127,8663379,8659967.0,F22B7.10.1
1961,ZK370.3b.2,ham-1,8720202.0,8719813,8719843,8718567.0,B0303.15.1
1962,B0303.4.1,ham-1,8689942.0,8689557,8689931,8686643.0,B0303.3.1
1963,B0303.2.1,ham-1,8684808.0,8678310,8678689,8676094.0,B0523.5.1
1964,B0303.4.2,ham-1,8689850.0,8689557,8689989,8686643.0,B0303.3.1
1965,C06E1.3.1,ham-1,8581102.0,8571715,8571969,8563026.0,C02D5.1.1
1966,ZK370.3b.1,ham-1,8720202.0,8719813,8719843,8718567.0,B0303.15.1
1967,ZK370.2a.2,ham-1,8749763.0,8749349,8749859,8746458.0,ZK370.7.2
1968,ZK370.2a.1,ham-1,8749680.0,8749349,8749859,8746458.0,ZK370.7.2
1969,ZK370.3a.1,ham-1,8720202.0,8719813,8719843,8718567.0,B0303.15.1
1970,ZK370.2a.1,ham-1,8749913.0,8749349,8749859,8746458.0,ZK370.7.2
1971,B0303.2.1,ham-1,8684808.0,8678310,8678689,8676094.0,B0523.5.1
1972,B0303.4.1,ham-1,8689942.0,8689557,8689989,8686643.0,B0303.3.1
1973,ZK370.2a.1,ham-1,8749680.0,8749349,8749838,8746458.0,ZK370.7.2
1974,ZK370.2a.1,ham-1,8749913.0,8749349,8749838,8746458.0,ZK370.7.2
1975,ZK370.2a.2,ham-1,8749763.0,8749349,8749838,8746458.0,ZK370.7.2
1976,B0303.4.2,ham-1,8689850.0,8688551,8688780,8686643.0,B0303.3.1
1977,B0303.7b.1,ham-1,8696945.0,8696627,8696981,8693471.0,B0303.4.1
1978,K02D10.1b.1,ham-1,8769536.0,8769325,8769345,8769255.0,PAR2.1.1
1979,B0303.4.2,ham-1,8689850.0,8688549,8688807,8686643.0,B0303.3.1
1980,B0303.4.1,ham-1,8689942.0,8688551,8688780,8686643.0,B0303.3.1
1981,K02D10.1c.3,ham-1,8773143.0,8772386,8772878,8770755.0,K02D10.2.1
1982,K02D10.1b.1,ham-1,8769536.0,8769325,8769470,8769255.0,PAR2.1.1
1983,PAR2.1.1,ham-1,8768311.0,8767335,8768193,8763890.0,PAR2.4a.2
1984,K02D10.1c.2,ham-1,8773143.0,8772386,8772878,8770755.0,K02D10.2.1
1985,K02D10.8.1,ham-1,8786377.0,8785315,8785717,8778600.0,K02D10.4.1
1986,K02D10.1c.3,ham-1,8773143.0,8772378,8772793,8770755.0,K02D10.2.1
1987,B0303.4.1,ham-1,8689942.0,8688549,8688807,8686643.0,B0303.3.1
1988,K02D10.1c.2,ham-1,8773143.0,8772378,8772793,8770755.0,K02D10.2.1
1989,K02D10.1c.1,ham-1,8773141.0,8772386,8772878,8770755.0,K02D10.2.1
1990,K02D10.8.1,ham-1,8786377.0,8782038,8782358,8778600.0,K02D10.4.1
1991,PAR2.1.1,ham-1,8768311.0,8767327,8768201,8763890.0,PAR2.4a.2
1992,K02D10.1c.1,ham-1,8773141.0,8772378,8772793,8770755.0,K02D10.2.1
1993,K02D10.8.1,ham-1,8786377.0,8782033,8782319,8778600.0,K02D10.4.1
1994,K02D10.8.1,ham-1,8786377.0,8780336,8780789,8778600.0,K02D10.4.1
1995,F54F2.2a.7,ham-1,8794409.0,8794344,8796308,8794319.0,F54F2.2b.1
1996,F54F2.2a.2,ham-1,8798398.0,8797123,8797758,8794319.0,F54F2.2b.1
1997,K02D10.8.1,ham-1,8786377.0,8780336,8780782,8778600.0,K02D10.4.1
1998,F54F2.2a.1,ham-1,8798398.0,8797123,8797758,8794319.0,F54F2.2b.1
1999,F54F2.2a.7,ham-1,8794409.0,8794336,8795160,8794319.0,F54F2.2b.1
2000,F54F2.2a.2,ham-1,8798398.0,8796880,8797772,8794319.0,F54F2.2b.1
2001,K02D10.8.1,ham-1,8786377.0,8780322,8780861,8778600.0,K02D10.4.1
2002,F54F2.2a.5,ham-1,8798398.0,8797123,8797758,8794319.0,F54F2.2b.1
2003,F54F2.2a.1,ham-1,8798398.0,8796880,8797772,8794319.0,F54F2.2b.1
2004,F54F2.2a.2,ham-1,8798398.0,8796799,8797775,8794319.0,F54F2.2b.1
2005,F54F2.2a.6,ham-1,8798398.0,8797123,8797758,8794319.0,F54F2.2b.1
2006,F54F2.2a.3,ham-1,8798398.0,8797123,8797758,8794319.0,F54F2.2b.1
2007,F54F2.2a.5,ham-1,8798398.0,8796880,8797772,8794319.0,F54F2.2b.1
2008,F54F2.2a.4,ham-1,8798398.0,8797123,8797758,8794319.0,F54F2.2b.1
2009,F54F2.2a.1,ham-1,8798398.0,8796799,8797775,8794319.0,F54F2.2b.1
2010,F54F2.2a.1,ham-1,8798533.0,8797123,8797758,8794319.0,F54F2.2b.1
2011,F54F2.2a.5,ham-1,8798398.0,8796799,8797775,8794319.0,F54F2.2b.1
2012,F54F2.2a.2,ham-1,8798398.0,8795475,8796189,8794319.0,F54F2.2b.1
2013,F54F2.2a.7,ham-1,8798533.0,8797123,8797758,8794319.0,F54F2.2b.1
2014,F54F2.2a.4,ham-1,8798398.0,8796880,8797772,8794319.0,F54F2.2b.1
2015,F54F2.2a.7,ham-1,8798398.0,8797123,8797758,8794319.0,F54F2.2b.1
2016,F54F2.2a.3,ham-1,8798398.0,8796880,8797772,8794319.0,F54F2.2b.1
2017,F54F2.2a.5,ham-1,8798398.0,8795475,8796189,8794319.0,F54F2.2b.1
2018,F54F2.2a.1,ham-1,8798398.0,8795475,8796189,8794319.0,F54F2.2b.1
2019,F54F2.2a.1,ham-1,8798533.0,8796880,8797772,8794319.0,F54F2.2b.1
2020,F54F2.2a.4,ham-1,8798398.0,8796799,8797775,8794319.0,F54F2.2b.1
2021,F54F2.2a.1,ham-1,8798398.0,8795409,8796308,8794319.0,F54F2.2b.1
2022,F54F2.2a.6,ham-1,8798398.0,8796880,8797772,8794319.0,F54F2.2b.1
2023,F54F2.2a.1,ham-1,8798533.0,8796799,8797775,8794319.0,F54F2.2b.1
2024,F54F2.2a.5,ham-1,8798398.0,8795409,8796308,8794319.0,F54F2.2b.1
2025,F54F2.2a.6,ham-1,8798533.0,8797123,8797758,8794319.0,F54F2.2b.1
2026,F54F2.2a.7,ham-1,8798398.0,8796880,8797772,8794319.0,F54F2.2b.1
2027,F54F2.2a.4,ham-1,8798398.0,8795475,8796189,8794319.0,F54F2.2b.1
2028,F54F2.2a.2,ham-1,8798398.0,8795409,8796308,8794319.0,F54F2.2b.1
2029,F54F2.2a.5,ham-1,8798398.0,8794661,8795187,8794319.0,F54F2.2b.1
2030,F54F2.2a.3,ham-1,8798398.0,8796799,8797775,8794319.0,F54F2.2b.1
2031,F54F2.2a.7,ham-1,8798533.0,8796880,8797772,8794319.0,F54F2.2b.1
2032,F54F2.2a.1,ham-1,8798533.0,8795475,8796189,8794319.0,F54F2.2b.1
2033,F54F2.2a.4,ham-1,8798398.0,8795409,8796308,8794319.0,F54F2.2b.1
2034,F54F2.2a.1,ham-1,8798398.0,8794661,8795187,8794319.0,F54F2.2b.1
2035,F54F2.2a.6,ham-1,8798398.0,8796799,8797775,8794319.0,F54F2.2b.1
2036,F54F2.2a.6,ham-1,8798533.0,8796880,8797772,8794319.0,F54F2.2b.1
2037,F54F2.2a.5,ham-1,8798398.0,8794344,8796308,8794319.0,F54F2.2b.1
2038,F54F2.2a.2,ham-1,8798398.0,8794661,8795187,8794319.0,F54F2.2b.1
2039,F54F2.2a.1,ham-1,8798533.0,8795409,8796308,8794319.0,F54F2.2b.1
2040,F54F2.2a.6,ham-1,8798398.0,8795475,8796189,8794319.0,F54F2.2b.1
2041,F54F2.2a.7,ham-1,8798398.0,8796799,8797775,8794319.0,F54F2.2b.1
2042,F54F2.2a.3,ham-1,8798398.0,8795475,8796189,8794319.0,F54F2.2b.1
2043,F54F2.2a.4,ham-1,8798398.0,8794661,8795187,8794319.0,F54F2.2b.1
2044,F54F2.2a.2,ham-1,8798398.0,8794344,8796308,8794319.0,F54F2.2b.1
2045,F54F2.2a.1,ham-1,8798398.0,8794344,8796308,8794319.0,F54F2.2b.1
2046,F54F2.2a.6,ham-1,8798398.0,8795409,8796308,8794319.0,F54F2.2b.1
2047,F54F2.2a.6,ham-1,8798533.0,8796799,8797775,8794319.0,F54F2.2b.1
2048,F54F2.2a.7,ham-1,8798533.0,8796799,8797775,8794319.0,F54F2.2b.1
2049,F54F2.2a.1,ham-1,8798533.0,8794661,8795187,8794319.0,F54F2.2b.1
2050,F54F2.2a.2,ham-1,8798398.0,8794336,8795160,8794319.0,F54F2.2b.1
2051,F54F2.2a.3,ham-1,8798398.0,8795409,8796308,8794319.0,F54F2.2b.1
2052,F54F2.2a.4,ham-1,8798398.0,8794344,8796308,8794319.0,F54F2.2b.1
2053,F54F2.2a.1,ham-1,8798533.0,8794344,8796308,8794319.0,F54F2.2b.1
2054,F54F2.2a.6,ham-1,8798398.0,8794661,8795187,8794319.0,F54F2.2b.1
2055,F54F2.2a.1,ham-1,8798398.0,8794336,8795160,8794319.0,F54F2.2b.1
2056,F54F2.2a.7,ham-1,8798533.0,8795475,8796189,8794319.0,F54F2.2b.1
2057,F54F2.2a.5,ham-1,8798398.0,8794336,8795160,8794319.0,F54F2.2b.1
2058,F54F2.2a.4,ham-1,8798398.0,8794336,8795160,8794319.0,F54F2.2b.1
2059,F54F2.2a.1,ham-1,8798533.0,8794336,8795160,8794319.0,F54F2.2b.1
2060,F54F2.2a.2,ham-1,8798533.0,8797123,8797758,8794319.0,F54F2.2b.1
2061,F54F2.2a.6,ham-1,8798533.0,8795475,8796189,8794319.0,F54F2.2b.1
2062,F54F2.2a.6,ham-1,8798398.0,8794344,8796308,8794319.0,F54F2.2b.1
2063,F54F2.2a.7,ham-1,8798398.0,8795475,8796189,8794319.0,F54F2.2b.1
2064,F54F2.2a.7,ham-1,8798533.0,8795409,8796308,8794319.0,F54F2.2b.1
2065,F54F2.2a.2,ham-1,8798533.0,8796880,8797772,8794319.0,F54F2.2b.1
2066,F54F2.2a.6,ham-1,8798398.0,8794336,8795160,8794319.0,F54F2.2b.1
2067,F54F2.2a.5,ham-1,8798533.0,8797123,8797758,8794319.0,F54F2.2b.1
2068,F54F2.2a.6,ham-1,8798533.0,8795409,8796308,8794319.0,F54F2.2b.1
2069,F54F2.2a.3,ham-1,8798398.0,8794661,8795187,8794319.0,F54F2.2b.1
2070,F54F2.2a.3,ham-1,8798533.0,8797123,8797758,8794319.0,F54F2.2b.1
2071,F54F2.2a.7,ham-1,8798533.0,8794661,8795187,8794319.0,F54F2.2b.1
2072,F54F2.2a.2,ham-1,8798533.0,8796799,8797775,8794319.0,F54F2.2b.1
2073,F54F2.2a.3,ham-1,8798533.0,8796880,8797772,8794319.0,F54F2.2b.1
2074,F54F2.2a.5,ham-1,8798533.0,8796880,8797772,8794319.0,F54F2.2b.1
2075,F54F2.2a.7,ham-1,8798398.0,8795409,8796308,8794319.0,F54F2.2b.1
2076,F54F2.2a.4,ham-1,8798533.0,8797123,8797758,8794319.0,F54F2.2b.1
2077,F54F2.2a.3,ham-1,8798398.0,8794344,8796308,8794319.0,F54F2.2b.1
2078,F54F2.2c.1,ham-1,8799533.0,8797123,8797758,8794319.0,F54F2.2b.1
2079,F54F2.2a.2,ham-1,8798533.0,8795475,8796189,8794319.0,F54F2.2b.1
2080,F54F2.2a.3,ham-1,8798533.0,8796799,8797775,8794319.0,F54F2.2b.1
2081,F54F2.2a.6,ham-1,8798533.0,8794661,8795187,8794319.0,F54F2.2b.1
2082,F54F2.2a.7,ham-1,8798533.0,8794344,8796308,8794319.0,F54F2.2b.1
2083,F54F2.2a.4,ham-1,8798533.0,8796880,8797772,8794319.0,F54F2.2b.1
2084,F54F2.2a.5,ham-1,8798533.0,8796799,8797775,8794319.0,F54F2.2b.1
2085,F54F2.2a.3,ham-1,8798533.0,8795475,8796189,8794319.0,F54F2.2b.1
2086,F54F2.2c.2,ham-1,8802819.0,8801288,8802696,8794319.0,F54F2.2b.1
2087,F54F2.2a.2,ham-1,8798533.0,8795409,8796308,8794319.0,F54F2.2b.1
2088,F54F2.2c.1,ham-1,8799533.0,8796880,8797772,8794319.0,F54F2.2b.1
2089,F54F2.2a.7,ham-1,8798533.0,8794336,8795160,8794319.0,F54F2.2b.1
2090,F54F2.2a.3,ham-1,8798398.0,8794336,8795160,8794319.0,F54F2.2b.1
2091,F54F2.2a.7,ham-1,8798398.0,8794661,8795187,8794319.0,F54F2.2b.1
2092,F54F2.2a.4,ham-1,8798533.0,8796799,8797775,8794319.0,F54F2.2b.1
2093,F54F2.2a.5,ham-1,8798533.0,8795475,8796189,8794319.0,F54F2.2b.1
