,five_prime_transcript,peak,five_prime_end,peak_start,peak_end (used to compare),nearest_three_prime_start,three_prime_transcript
1791,C06A6.5.1,ham-1,7834675.0,7835718,7836848,7837264.0,C06A6.7.1
1792,C06A6.4a.1,ham-1,7829291.0,7830178,7830596,7832245.0,C06A6.3.1
1793,C06A6.7.1,ham-1,7838526.0,7841939,7842081,7853922.0,C06A6.2b.1
1794,C06A6.4b.1,ham-1,7829298.0,7830135,7830627,7832245.0,C06A6.3.1
1795,C06A6.5.1,ham-1,7834675.0,7835962,7836852,7837264.0,C06A6.7.1
1796,C06A6.7.1,ham-1,7838526.0,7845053,7846731,7853922.0,C06A6.2b.1
1797,C06A6.4a.1,ham-1,7829291.0,7835718,7836848,7832245.0,C06A6.3.1
1798,C06A6.5.1,ham-1,7834675.0,7836047,7836368,7837264.0,C06A6.7.1
1799,C49H3.9.2,ham-1,7910247.0,7908735,7910866,7914268.0,C49H3.5d.1
1800,C49H3.9.2,ham-1,7909468.0,7908735,7910866,7914268.0,C49H3.5d.1
1801,C49H3.9.1,ham-1,7909474.0,7908735,7910866,7914268.0,C49H3.5d.1
1802,C06A6.4b.1,ham-1,7829298.0,7830178,7830596,7832245.0,C06A6.3.1
1803,C06A6.7.1,ham-1,7838526.0,7845183,7846052,7853922.0,C06A6.2b.1
1804,C49H3.9.1,ham-1,7909474.0,7924087,7924508,7914268.0,C49H3.5d.1
1805,F20D12.5.1,ham-1,7940816.0,7942223,7942472,7943614.0,F20D12.4.2
1806,C06A6.5.1,ham-1,7834675.0,7841939,7842081,7837264.0,C06A6.7.1
1807,F20D12.5.1,ham-1,7941019.0,7942223,7942472,7943614.0,F20D12.4.2
1808,C49H3.9.2,ham-1,7910247.0,7924087,7924508,7914268.0,C49H3.5d.1
1809,F20D12.5.2,ham-1,7940828.0,7942223,7942472,7943614.0,F20D12.4.2
1810,F20D12.4.1,ham-1,7946592.0,7946861,7947251,7947955.0,F20D12.12.1
1811,C06A6.4b.1,ham-1,7829298.0,7835718,7836848,7832245.0,C06A6.3.1
1812,C49H3.9.2,ham-1,7909468.0,7924087,7924508,7914268.0,C49H3.5d.1
1813,F20D12.4.2,ham-1,7946592.0,7946861,7947251,7947955.0,F20D12.12.1
1814,F20D12.5.1,ham-1,7940816.0,7942240,7942468,7943614.0,F20D12.4.2
1815,F20D12.4.1,ham-1,7946592.0,7946865,7947241,7947955.0,F20D12.12.1
1816,F20D12.4.2,ham-1,7946825.0,7946861,7947251,7947955.0,F20D12.12.1
1817,C06A6.7.1,ham-1,7838526.0,7845538,7846087,7853922.0,C06A6.2b.1
1818,F20D12.4.2,ham-1,7946592.0,7946865,7947241,7947955.0,F20D12.12.1
1819,F20D12.4.1,ham-1,7946592.0,7946914,7947248,7947955.0,F20D12.12.1
1820,F20D12.4.2,ham-1,7946825.0,7946865,7947241,7947955.0,F20D12.12.1
1821,F20D12.5.1,ham-1,7941019.0,7942240,7942468,7943614.0,F20D12.4.2
1822,C06A6.7.1,ham-1,7838526.0,7902334,7903707,7853922.0,C06A6.2b.1
1823,F20D12.4.1,ham-1,7946592.0,7948354,7948617,7947955.0,F20D12.12.1
1824,F20D12.5.2,ham-1,7940828.0,7942240,7942468,7943614.0,F20D12.4.2
1825,F20D12.4.2,ham-1,7946592.0,7946914,7947248,7947955.0,F20D12.12.1
1826,F20D12.4.2,ham-1,7946825.0,7946914,7947248,7947955.0,F20D12.12.1
1827,F20D12.5.2,ham-1,7940828.0,7946861,7947251,7943614.0,F20D12.4.2
1828,F20D12.5.1,ham-1,7941019.0,7946861,7947251,7943614.0,F20D12.4.2
1829,F20D12.4.2,ham-1,7946592.0,7948354,7948617,7947955.0,F20D12.12.1
1830,F20D12.4.2,ham-1,7946825.0,7948354,7948617,7947955.0,F20D12.12.1
1831,F20D12.5.1,ham-1,7940816.0,7946861,7947251,7943614.0,F20D12.4.2
1832,Y42H9B.2.1,ham-1,8004119.0,8005332,8005417,8011031.0,Y42H9B.3.1
1833,C26B2.1.1,ham-1,8019808.0,8019766,8020227,8021146.0,C26B2.2.1
1834,C26B2.3a.2,ham-1,8029436.0,8031237,8031239,8047364.0,C26B2.4.1
1835,C18F3.4b.1,ham-1,8086652.0,8087718,8087754,8101425.0,Y42H9AR.2.1
1836,C26B2.3c.1,ham-1,8026037.0,8028202,8028818,8047364.0,C26B2.4.1
1837,C26B2.3a.1,ham-1,8029513.0,8031237,8031239,8047364.0,C26B2.4.1
1838,C18F3.4a.1,ham-1,8086652.0,8087718,8087754,8101425.0,Y42H9AR.2.1
1839,C18F3.4b.1,ham-1,8086652.0,8112070,8113529,8101425.0,Y42H9AR.2.1
1840,Y42H9AR.4.1,ham-1,8112218.0,8112070,8113529,8115372.0,Y42H9AR.1.2
1841,Y42H9B.2.1,ham-1,8004119.0,8007290,8007549,8011031.0,Y42H9B.3.1
1842,C26B2.3a.2,ham-1,8029436.0,8036455,8036869,8047364.0,C26B2.4.1
1843,C26B2.3c.1,ham-1,8026037.0,8028233,8028759,8047364.0,C26B2.4.1
1844,C26B2.1.1,ham-1,8019808.0,8019773,8020150,8021146.0,C26B2.2.1
1845,C18F3.4a.1,ham-1,8086652.0,8112070,8113529,8101425.0,Y42H9AR.2.1
1846,Y42H9AR.4.1,ham-1,8112218.0,8112073,8113515,8115372.0,Y42H9AR.1.2
1847,C26B2.3a.2,ham-1,8029436.0,8036472,8036853,8047364.0,C26B2.4.1
1848,C26B2.3a.1,ham-1,8029513.0,8036455,8036869,8047364.0,C26B2.4.1
1849,C26B2.3c.1,ham-1,8026037.0,8028242,8028819,8047364.0,C26B2.4.1
1850,Y42H9AR.4.1,ham-1,8112218.0,8130371,8130627,8115372.0,Y42H9AR.1.2
1851,F42G8.12.1,ham-1,8136055.0,8136063,8136586,8138925.0,F42G8.5.1
1852,C26B2.3a.2,ham-1,8029436.0,8036480,8036862,8047364.0,C26B2.4.1
1853,C26B2.1.1,ham-1,8019808.0,8028202,8028818,8021146.0,C26B2.2.1
1854,F42G8.12.1,ham-1,8136055.0,8136069,8136559,8138925.0,F42G8.5.1
1855,C26B2.3a.2,ham-1,8029436.0,8040614,8041349,8047364.0,C26B2.4.1
1856,C26B2.3c.1,ham-1,8026037.0,8031237,8031239,8047364.0,C26B2.4.1
1857,C26B2.3a.1,ham-1,8029513.0,8036472,8036853,8047364.0,C26B2.4.1
1858,B0218.8.1,ham-1,8168760.0,8170219,8170682,8188436.0,C07G1.3c.1
1859,F42G8.12.1,ham-1,8136055.0,8136146,8136454,8138925.0,F42G8.5.1
1860,C07G1.5.1,ham-1,8205065.0,8205264,8205535,8209156.0,C07G1.6.1
1861,C26B2.3c.1,ham-1,8026037.0,8036455,8036869,8047364.0,C26B2.4.1
1862,B0218.8.1,ham-1,8168760.0,8170234,8170695,8188436.0,C07G1.3c.1
1863,C26B2.3a.2,ham-1,8029436.0,8040629,8041349,8047364.0,C26B2.4.1
1864,C07G1.5.1,ham-1,8205065.0,8205264,8205557,8209156.0,C07G1.6.1
1865,F42G8.12.1,ham-1,8136055.0,8146198,8146641,8138925.0,F42G8.5.1
1866,C07G1.5.2,ham-1,8205067.0,8205264,8205535,8209156.0,C07G1.6.1
1867,Y42H9B.2.1,ham-1,8004119.0,8007338,8007537,8011031.0,Y42H9B.3.1
1868,C07G1.5.2,ham-1,8205067.0,8205264,8205557,8209156.0,C07G1.6.1
1869,C26B2.3c.1,ham-1,8026037.0,8036472,8036853,8047364.0,C26B2.4.1
1870,C07G1.5.1,ham-1,8205065.0,8229380,8230133,8209156.0,C07G1.6.1
1871,C26B2.3a.1,ham-1,8029513.0,8036480,8036862,8047364.0,C26B2.4.1
1872,C26B2.3a.2,ham-1,8029436.0,8065043,8065547,8047364.0,C26B2.4.1
1873,B0218.8.1,ham-1,8168760.0,8170285,8170672,8188436.0,C07G1.3c.1
1874,C07G1.5.3,ham-1,8205272.0,8205264,8205535,8209156.0,C07G1.6.1
1875,C07G1.5.2,ham-1,8205067.0,8229380,8230133,8209156.0,C07G1.6.1
1876,Y42H9B.2.1,ham-1,8004119.0,8009263,8009882,8011031.0,Y42H9B.3.1
1877,B0218.8.1,ham-1,8168760.0,8173655,8173708,8188436.0,C07G1.3c.1
1878,C07G1.5.3,ham-1,8205272.0,8205264,8205557,8209156.0,C07G1.6.1
1879,C26B2.3a.1,ham-1,8029513.0,8040614,8041349,8047364.0,C26B2.4.1
1880,C26B2.3c.1,ham-1,8026037.0,8036480,8036862,8047364.0,C26B2.4.1
1881,C07G1.5.3,ham-1,8205272.0,8229380,8230133,8209156.0,C07G1.6.1
1882,C07G1.5.3,ham-1,8205065.0,8205264,8205535,8209156.0,C07G1.6.1
1883,B0218.8.1,ham-1,8168760.0,8175809,8176122,8188436.0,C07G1.3c.1
1884,T09A12.4b.1,ham-1,8231838.0,8232210,8232895,8246472.0,T09A12.1.1
1885,C07G1.5.3,ham-1,8205065.0,8205264,8205557,8209156.0,C07G1.6.1
1886,T09A12.4j.1,ham-1,8229577.0,8229380,8230133,8246472.0,T09A12.1.1
1887,B0218.8.1,ham-1,8168760.0,8183340,8183740,8188436.0,C07G1.3c.1
1888,T09A12.4b.1,ham-1,8231838.0,8232210,8232972,8246472.0,T09A12.1.1
1889,C26B2.3c.1,ham-1,8026037.0,8040614,8041349,8047364.0,C26B2.4.1
1890,C26B2.3a.1,ham-1,8029513.0,8040629,8041349,8047364.0,C26B2.4.1
1891,Y42H9B.2.1,ham-1,8004119.0,8009274,8009772,8011031.0,Y42H9B.3.1
1892,T09A12.4b.1,ham-1,8231838.0,8232366,8232908,8246472.0,T09A12.1.1
1893,T09A12.4j.1,ham-1,8229577.0,8229395,8230041,8246472.0,T09A12.1.1
1894,B0218.8.1,ham-1,8168760.0,8183356,8183736,8188436.0,C07G1.3c.1
1895,C26B2.3c.1,ham-1,8026037.0,8040629,8041349,8047364.0,C26B2.4.1
1896,K07H8.10.1,ham-1,8289530.0,8289534,8290009,8291301.0,K07H8.3.1
1897,C26B2.3a.1,ham-1,8029513.0,8065043,8065547,8047364.0,C26B2.4.1
1898,T09A12.4j.1,ham-1,8229577.0,8229425,8230133,8246472.0,T09A12.1.1
1899,K07H8.10.1,ham-1,8289530.0,8289534,8290087,8291301.0,K07H8.3.1
1900,F35H10.10.1,ham-1,8312946.0,8313030,8313197,8326971.0,F35H10.3.2
1901,T09A12.4j.1,ham-1,8229577.0,8232210,8232895,8246472.0,T09A12.1.1
1902,B0218.8.1,ham-1,8168760.0,8205264,8205535,8188436.0,C07G1.3c.1
1903,T09A12.4b.1,ham-1,8231838.0,8252476,8253234,8246472.0,T09A12.1.1
1904,C26B2.3c.1,ham-1,8026037.0,8065043,8065547,8047364.0,C26B2.4.1
1905,K07H8.10.1,ham-1,8289530.0,8289581,8289981,8291301.0,K07H8.3.1
1906,F35H10.10.1,ham-1,8312946.0,8318819,8319145,8326971.0,F35H10.3.2
1907,C07G1.5.3,ham-1,8205065.0,8229380,8230133,8209156.0,C07G1.6.1
1908,T09A12.4j.1,ham-1,8229577.0,8232210,8232972,8246472.0,T09A12.1.1
1909,K07H8.10.1,ham-1,8289530.0,8301792,8302251,8291301.0,K07H8.3.1
1910,D2096.5.1,ham-1,8359766.0,8360021,8360353,8363006.0,D2096.4a.1
1911,Y42H9B.2.1,ham-1,8004119.0,8009363,8009843,8011031.0,Y42H9B.3.1
1912,F35H10.10.1,ham-1,8312946.0,8318825,8319085,8326971.0,F35H10.3.2
1913,T09A12.4j.1,ham-1,8229577.0,8232366,8232908,8246472.0,T09A12.1.1
1914,D2096.8.1,ham-1,8379319.0,8379182,8379703,8381711.0,D2096.2b.1
1915,D2096.5.1,ham-1,8359766.0,8360024,8360330,8363006.0,D2096.4a.1
1916,F35H10.10.1,ham-1,8312946.0,8325731,8325809,8326971.0,F35H10.3.2
1917,D2096.8.1,ham-1,8379319.0,8379233,8379703,8381711.0,D2096.2b.1
1918,Y42H9B.2.1,ham-1,8004119.0,8015516,8016248,8011031.0,Y42H9B.3.1
1919,T09A12.4j.1,ham-1,8229577.0,8252476,8253234,8246472.0,T09A12.1.1
1920,F35H10.10.1,ham-1,8312946.0,8333954,8334288,8326971.0,F35H10.3.2
1921,D2096.8.1,ham-1,8379319.0,8379324,8379664,8381711.0,D2096.2b.1
1922,D2096.5.1,ham-1,8359766.0,8375327,8375805,8363006.0,D2096.4a.1
1923,D2096.8.1,ham-1,8379319.0,8428493,8428971,8381711.0,D2096.2b.1
1924,T26A8.4.1,ham-1,8431493.0,8431551,8433244,8437572.0,T26A8.1.1
1925,T26A8.4.2,ham-1,8431493.0,8431551,8433244,8437572.0,T26A8.1.1
1926,T26A8.4.2,ham-1,8432893.0,8431551,8433244,8437572.0,T26A8.1.1
1927,T26A8.4.1,ham-1,8431493.0,8431569,8433243,8437572.0,T26A8.1.1
1928,C28C12.10b.1,ham-1,8510547.0,8511060,8511555,8513327.0,C09G4.5.1
1929,T26A8.4.2,ham-1,8431493.0,8431569,8433243,8437572.0,T26A8.1.1
1930,T26A8.4.2,ham-1,8432893.0,8431569,8433243,8437572.0,T26A8.1.1
1931,T26A8.4.1,ham-1,8431493.0,8431605,8433179,8437572.0,T26A8.1.1
1932,C28C12.10b.1,ham-1,8510547.0,8525944,8526476,8513327.0,C09G4.5.1
1933,T26A8.4.2,ham-1,8431493.0,8431605,8433179,8437572.0,T26A8.1.1
1934,T26A8.4.2,ham-1,8432893.0,8431605,8433179,8437572.0,T26A8.1.1
1935,Y59H11AM.4.1,ham-1,8570353.0,8580854,8581023,8594246.0,Y59H11AR.2a.1
1936,C28C12.10a.1,ham-1,8510548.0,8511060,8511555,8513327.0,C09G4.5.1
1937,Y59H11AM.4.1,ham-1,8570019.0,8580854,8581023,8594246.0,Y59H11AR.2a.1
1938,F42A9.8a.1,ham-1,8618785.0,8618702,8619088,8625656.0,F42A9.2.1
1939,F42A9.17.1,ham-1,8611936.0,8612247,8612481,8614615.0,F42A9.5.3
1940,T26A8.4.2,ham-1,8432893.0,8475434,8475537,8437572.0,T26A8.1.1
1941,T26A8.4.2,ham-1,8431493.0,8475434,8475537,8437572.0,T26A8.1.1
1942,Y59H11AM.4.1,ham-1,8570019.0,8580855,8581029,8594246.0,Y59H11AR.2a.1
1943,F42A9.17.1,ham-1,8611936.0,8618702,8619088,8614615.0,F42A9.5.3
1944,Y59H11AM.4.1,ham-1,8570353.0,8580855,8581029,8594246.0,Y59H11AR.2a.1
1945,F42A9.8a.1,ham-1,8618785.0,8618732,8619097,8625656.0,F42A9.2.1
1946,C28C12.10a.1,ham-1,8510548.0,8525944,8526476,8513327.0,C09G4.5.1
1947,Y59H11AM.4.1,ham-1,8570019.0,8582474,8582680,8594246.0,Y59H11AR.2a.1
1948,F42A9.8a.1,ham-1,8618785.0,8620051,8620542,8625656.0,F42A9.2.1
1949,Y59H11AM.4.1,ham-1,8570353.0,8582474,8582680,8594246.0,Y59H11AR.2a.1
1950,T26A8.4.1,ham-1,8431493.0,8475434,8475537,8437572.0,T26A8.1.1
1951,F08B4.6.1,ham-1,8691513.0,8691547,8691853,8696135.0,F08B4.1b.1
1952,F42A9.8a.1,ham-1,8618785.0,8620074,8620517,8625656.0,F42A9.2.1
1953,F08B4.7.1,ham-1,8687810.0,8687703,8688164,8688276.0,F08B4.6.1
1954,F08B4.6.1,ham-1,8691513.0,8691565,8691792,8696135.0,F08B4.1b.1
1955,Y59H11AM.4.1,ham-1,8570019.0,8582492,8582687,8594246.0,Y59H11AR.2a.1
1956,F42A9.8a.1,ham-1,8618785.0,8620087,8620542,8625656.0,F42A9.2.1
1957,F08B4.6.1,ham-1,8691513.0,8691575,8691850,8696135.0,F08B4.1b.1
1958,F08B4.7.1,ham-1,8687810.0,8687713,8688161,8688276.0,F08B4.6.1
1959,Y59H11AM.4.1,ham-1,8570353.0,8582492,8582687,8594246.0,Y59H11AR.2a.1
1960,F08B4.6.1,ham-1,8691513.0,8743455,8743459,8696135.0,F08B4.1b.1
1961,F42A9.8a.1,ham-1,8618785.0,8627176,8627819,8625656.0,F42A9.2.1
1962,Y59H11AM.4.1,ham-1,8570019.0,8586961,8588023,8594246.0,Y59H11AR.2a.1
1963,F08B4.7.1,ham-1,8687810.0,8687714,8688154,8688276.0,F08B4.6.1
1964,Y59H11AM.4.1,ham-1,8570353.0,8586961,8588023,8594246.0,Y59H11AR.2a.1
1965,F20C5.11.1,ham-1,8757225.0,8762420,8762830,8767307.0,F20C5.4.1
1966,F20C5.11.1,ham-1,8756807.0,8762420,8762830,8767307.0,F20C5.4.1
1967,F21D5.7.1,ham-1,8743704.0,8743916,8744355,8752444.0,F20C5.1h.1
1968,F20C5.11.2,ham-1,8757225.0,8762420,8762830,8767307.0,F20C5.4.1
1969,F08B4.7.1,ham-1,8687810.0,8691547,8691853,8688276.0,F08B4.6.1
1970,F20C5.11.2,ham-1,8756807.0,8762420,8762830,8767307.0,F20C5.4.1
1971,F21D5.7.1,ham-1,8743704.0,8743921,8744370,8752444.0,F20C5.1h.1
1972,F20C5.11.2,ham-1,8757653.0,8762420,8762830,8767307.0,F20C5.4.1
1973,F20C5.11.1,ham-1,8757225.0,8762420,8762798,8767307.0,F20C5.4.1
1974,F20C5.11.1,ham-1,8756807.0,8762420,8762798,8767307.0,F20C5.4.1
1975,F21D5.7.1,ham-1,8743704.0,8743941,8744294,8752444.0,F20C5.1h.1
1976,F20C5.11.2,ham-1,8756807.0,8762420,8762798,8767307.0,F20C5.4.1
1977,F20C5.11.1,ham-1,8757653.0,8762420,8762830,8767307.0,F20C5.4.1
1978,F20C5.11.2,ham-1,8757225.0,8762420,8762798,8767307.0,F20C5.4.1
1979,Y59H11AM.4.1,ham-1,8570019.0,8586987,8588010,8594246.0,Y59H11AR.2a.1
1980,F20C5.11.1,ham-1,8757225.0,8762450,8762813,8767307.0,F20C5.4.1
1981,F21D5.7.1,ham-1,8743704.0,8762420,8762830,8752444.0,F20C5.1h.1
1982,F20C5.11.1,ham-1,8757653.0,8762420,8762798,8767307.0,F20C5.4.1
1983,F20C5.11.1,ham-1,8756807.0,8762450,8762813,8767307.0,F20C5.4.1
1984,F20C5.11.1,ham-1,8757225.0,8781605,8782679,8767307.0,F20C5.4.1
1985,F20C5.11.2,ham-1,8758249.0,8762420,8762830,8767307.0,F20C5.4.1
1986,F20C5.11.2,ham-1,8757653.0,8762420,8762798,8767307.0,F20C5.4.1
1987,Y59H11AM.4.1,ham-1,8570353.0,8586987,8588010,8594246.0,Y59H11AR.2a.1
1988,F20C5.11.2,ham-1,8757653.0,8762450,8762813,8767307.0,F20C5.4.1
1989,F20C5.11.1,ham-1,8756807.0,8781605,8782679,8767307.0,F20C5.4.1
1990,Y59H11AM.4.1,ham-1,8570019.0,8586987,8587977,8594246.0,Y59H11AR.2a.1
1991,F20C5.11.2,ham-1,8758249.0,8762420,8762798,8767307.0,F20C5.4.1
1992,F20C5.11.2,ham-1,8757225.0,8762450,8762813,8767307.0,F20C5.4.1
1993,F20C5.11.2,ham-1,8757653.0,8781605,8782679,8767307.0,F20C5.4.1
1994,F20C5.11.2,ham-1,8758935.0,8762420,8762830,8767307.0,F20C5.4.1
1995,F20C5.11.2,ham-1,8756807.0,8762450,8762813,8767307.0,F20C5.4.1
1996,F20C5.11.1,ham-1,8757653.0,8762450,8762813,8767307.0,F20C5.4.1
1997,F20C5.11.2,ham-1,8758935.0,8762420,8762798,8767307.0,F20C5.4.1
1998,F20C5.11.2,ham-1,8757225.0,8781605,8782679,8767307.0,F20C5.4.1
1999,Y59H11AM.4.1,ham-1,8570353.0,8586987,8587977,8594246.0,Y59H11AR.2a.1
2000,F20C5.11.1,ham-1,8758249.0,8762420,8762830,8767307.0,F20C5.4.1
2001,F20C5.11.2,ham-1,8758249.0,8762450,8762813,8767307.0,F20C5.4.1
2002,F20C5.11.2,ham-1,8758935.0,8762450,8762813,8767307.0,F20C5.4.1
2003,F20C5.11.2,ham-1,8759484.0,8762420,8762830,8767307.0,F20C5.4.1
2004,F20C5.11.2,ham-1,8756807.0,8781605,8782679,8767307.0,F20C5.4.1
2005,F20C5.11.1,ham-1,8758249.0,8762420,8762798,8767307.0,F20C5.4.1
2006,Y59H11AM.4.1,ham-1,8570353.0,8597465,8598054,8594246.0,Y59H11AR.2a.1
2007,Y59H11AM.4.1,ham-1,8570019.0,8597465,8598054,8594246.0,Y59H11AR.2a.1
2008,F20C5.11.2,ham-1,8758249.0,8781605,8782679,8767307.0,F20C5.4.1
2009,F20C5.11.1,ham-1,8758249.0,8762450,8762813,8767307.0,F20C5.4.1
2010,F20C5.11.2,ham-1,8758935.0,8781605,8782679,8767307.0,F20C5.4.1
2011,F20C5.11.2,ham-1,8759168.0,8762420,8762830,8767307.0,F20C5.4.1
2012,F20C5.11.2,ham-1,8759484.0,8762420,8762798,8767307.0,F20C5.4.1
2013,F20C5.11.1,ham-1,8757653.0,8781605,8782679,8767307.0,F20C5.4.1
2014,F20C5.11.2,ham-1,8759484.0,8762450,8762813,8767307.0,F20C5.4.1
2015,F20C5.11.2,ham-1,8759168.0,8762420,8762798,8767307.0,F20C5.4.1
2016,F20C5.11.2,ham-1,8759484.0,8781605,8782679,8767307.0,F20C5.4.1
2017,F20C5.11.1,ham-1,8758249.0,8781605,8782679,8767307.0,F20C5.4.1
2018,F20C5.11.2,ham-1,8761405.0,8762420,8762830,8767307.0,F20C5.4.1
2019,F20C5.11.2,ham-1,8759168.0,8762450,8762813,8767307.0,F20C5.4.1
2020,F20C5.11.2,ham-1,8760496.0,8762420,8762830,8767307.0,F20C5.4.1
2021,F20C5.11.2,ham-1,8761300.0,8762420,8762830,8767307.0,F20C5.4.1
2022,F20C5.11.2,ham-1,8759168.0,8781605,8782679,8767307.0,F20C5.4.1
2023,F20C5.11.2,ham-1,8761996.0,8762420,8762830,8767307.0,F20C5.4.1
2024,F20C5.11.2,ham-1,8760618.0,8762420,8762830,8767307.0,F20C5.4.1
2025,F20C5.11.2,ham-1,8760496.0,8762420,8762798,8767307.0,F20C5.4.1
2026,F20C5.11.2,ham-1,8761405.0,8762420,8762798,8767307.0,F20C5.4.1
2027,C33D9.6a.1,ham-1,8778145.0,8781605,8782679,8783270.0,C33D9.13.1
2028,C33D9.6a.2,ham-1,8778145.0,8781605,8782679,8783270.0,C33D9.13.1
2029,F20C5.11.2,ham-1,8760618.0,8762420,8762798,8767307.0,F20C5.4.1
2030,F20C5.11.2,ham-1,8761996.0,8762420,8762798,8767307.0,F20C5.4.1
2031,C33D9.6a.1,ham-1,8778145.0,8782006,8782679,8783270.0,C33D9.13.1
2032,F20C5.11.2,ham-1,8760763.0,8762420,8762830,8767307.0,F20C5.4.1
2033,F20C5.11.2,ham-1,8761405.0,8762450,8762813,8767307.0,F20C5.4.1
2034,F20C5.2a.1,ham-1,8762066.0,8762420,8762830,8767307.0,F20C5.4.1
2035,C33D9.6a.2,ham-1,8778145.0,8782006,8782679,8783270.0,C33D9.13.1
2036,C33D9.6a.1,ham-1,8778145.0,8782035,8782624,8783270.0,C33D9.13.1
2037,F20C5.11.2,ham-1,8761056.0,8762420,8762830,8767307.0,F20C5.4.1
2038,F20C5.11.2,ham-1,8760618.0,8762450,8762813,8767307.0,F20C5.4.1
2039,F20C5.11.2,ham-1,8761405.0,8781605,8782679,8767307.0,F20C5.4.1
2040,C33D9.6a.1,ham-1,8778145.0,8786696,8786939,8783270.0,C33D9.13.1
2041,F20C5.2a.1,ham-1,8762066.0,8762420,8762798,8767307.0,F20C5.4.1
2042,F20C5.11.2,ham-1,8761300.0,8762420,8762798,8767307.0,F20C5.4.1
2043,F20C5.11.2,ham-1,8761996.0,8762450,8762813,8767307.0,F20C5.4.1
2044,F20C5.11.2,ham-1,8760496.0,8762450,8762813,8767307.0,F20C5.4.1
2045,C33D9.6a.2,ham-1,8778145.0,8782035,8782624,8783270.0,C33D9.13.1
2046,F20C5.11.2,ham-1,8761056.0,8762420,8762798,8767307.0,F20C5.4.1
2047,F20C5.11.2,ham-1,8761300.0,8762450,8762813,8767307.0,F20C5.4.1
2048,F20C5.11.2,ham-1,8761996.0,8781605,8782679,8767307.0,F20C5.4.1
2049,F20C5.2a.1,ham-1,8762066.0,8762450,8762813,8767307.0,F20C5.4.1
2050,C33D9.6a.2,ham-1,8778145.0,8786696,8786939,8783270.0,C33D9.13.1
2051,F20C5.11.2,ham-1,8761300.0,8781605,8782679,8767307.0,F20C5.4.1
2052,F20C5.11.2,ham-1,8761056.0,8762450,8762813,8767307.0,F20C5.4.1
2053,F20C5.11.2,ham-1,8760618.0,8781605,8782679,8767307.0,F20C5.4.1
2054,C33D9.8.2,ham-1,8786658.0,8786696,8786939,8786994.0,C33D9.10.1
2055,C33D9.8.1,ham-1,8786752.0,8786696,8786939,8786994.0,C33D9.10.1
2056,F20C5.2a.1,ham-1,8762066.0,8781605,8782679,8767307.0,F20C5.4.1
2057,F20C5.11.2,ham-1,8760496.0,8781605,8782679,8767307.0,F20C5.4.1
2058,F20C5.11.2,ham-1,8761056.0,8781605,8782679,8767307.0,F20C5.4.1
2059,C33D9.8.1,ham-1,8786752.0,8786725,8786923,8786994.0,C33D9.10.1
2060,F20C5.11.2,ham-1,8760763.0,8762420,8762798,8767307.0,F20C5.4.1
2061,C33D9.8.2,ham-1,8786750.0,8786696,8786939,8786994.0,C33D9.10.1
2062,C33D9.8.2,ham-1,8786658.0,8786725,8786923,8786994.0,C33D9.10.1
2063,C33D9.3a.1,ham-1,8792908.0,8794715,8795594,8799081.0,C33D9.1c.1
2064,C33D9.8.1,ham-1,8786752.0,8794715,8795594,8786994.0,C33D9.10.1
2065,C33D9.8.2,ham-1,8786750.0,8786725,8786923,8786994.0,C33D9.10.1
2066,C33D9.3a.1,ham-1,8792908.0,8794722,8795602,8799081.0,C33D9.1c.1
2067,C33D9.8.2,ham-1,8786658.0,8794715,8795594,8786994.0,C33D9.10.1
2068,C33D9.1c.1,ham-1,8813670.0,8816010,8816366,8818374.0,T28C6.1a.1
2069,C33D9.3b.1,ham-1,8792902.0,8794715,8795594,8799081.0,C33D9.1c.1
2070,T28C6.8.2,ham-1,8830465.0,8830568,8830953,8840173.0,T28C6.7b.1
2071,C33D9.3a.1,ham-1,8792908.0,8794814,8795554,8799081.0,C33D9.1c.1
2072,C33D9.1c.1,ham-1,8813670.0,8816027,8816331,8818374.0,T28C6.1a.1
2073,T28C6.4.1,ham-1,8824195.0,8824236,8824734,8825973.0,T28C6.6.1
2074,C33D9.8.2,ham-1,8786750.0,8794715,8795594,8786994.0,C33D9.10.1
2075,T28C6.8.1,ham-1,8830462.0,8830568,8830953,8840173.0,T28C6.7b.1
2076,T28C6.8.2,ham-1,8830465.0,8830571,8830938,8840173.0,T28C6.7b.1
2077,F20C5.11.2,ham-1,8760763.0,8762450,8762813,8767307.0,F20C5.4.1
2078,T28C6.8.1,ham-1,8830727.0,8830568,8830953,8840173.0,T28C6.7b.1
2079,C33D9.3a.1,ham-1,8792908.0,8816010,8816366,8799081.0,C33D9.1c.1
2080,T28C6.8.1,ham-1,8830462.0,8830571,8830938,8840173.0,T28C6.7b.1
2081,T28C6.8.1,ham-1,8830727.0,8830571,8830938,8840173.0,T28C6.7b.1
2082,T28C6.4.1,ham-1,8824195.0,8824236,8824761,8825973.0,T28C6.6.1
2083,C33D9.3b.1,ham-1,8792902.0,8794722,8795602,8799081.0,C33D9.1c.1
2084,T28C6.8.1,ham-1,8830727.0,8830587,8830946,8840173.0,T28C6.7b.1
2085,C09G9.1c.1,ham-1,8865188.0,8864610,8865639,8868036.0,C09G9.2a.1
2086,T28C6.8.1,ham-1,8830462.0,8830587,8830946,8840173.0,T28C6.7b.1
2087,C33D9.1c.1,ham-1,8813670.0,8824236,8824734,8818374.0,T28C6.1a.1
